col,kld1,kld2,kst,overlap
cluster_proportion_n_points_per_cluster_10,0.5694347317843826,0.5572033893588042,0.05644413966936024,0.9972535778632
iterations_k_n_points_per_cluster_10,0.1306818183614674,0.10056433852650715,0.12819241604270148,0.6792877505456821
wcv_ratio_n_points_per_cluster_10,0.5092320414444077,0.37484844603836154,0.1462024612647342,0.8591684883805156
centroid_distance_n_points_per_cluster_30,1.5180596037649008,1.0171804584720059,0.38006894506635036,0.6478872291334369
cluster_proportion_n_points_per_cluster_30,0.817753271273085,0.774299904154648,0.09781581288457264,0.9805330149760387
iterations_k_n_points_per_cluster_30,0.13369255753996673,0.11782795037813001,0.1489732374527393,0.8443314643304743
wcv_ratio_n_points_per_cluster_30,0.21324331954394501,0.06870425002741905,0.19750352138779745,0.8323846338427963
centroid_distance_n_points_per_cluster_100,0.7901795573967525,0.6661467756425603,0.1805359922900141,0.8439126213117083
cluster_proportion_n_points_per_cluster_100,1.0658216287439177,1.0434656759196224,0.12664949217881238,0.9627120131376377
iterations_k_n_points_per_cluster_100,0.10294641722282356,0.13967836898392602,0.10389020683519908,0.8995854388268483
wcv_ratio_n_points_per_cluster_100,0.7536562581402199,0.42567086704419266,0.13797353399065904,0.8688774753976528
centroid_distance_n_points_per_cluster_1000,0.8455153436279719,0.6330724242789928,0.26104603751204686,0.7542443883482856
cluster_proportion_n_points_per_cluster_1000,1.0396247070174196,0.8797256046041649,0.14822262584327972,0.8854119522641881
iterations_k_n_points_per_cluster_1000,0.1856513438261315,0.17983007891591557,0.10485395507450516,0.8990264477729993
wcv_ratio_n_points_per_cluster_1000,1.0633149683073426,0.8735739747708438,0.10819464007709985,0.8970779390023119
q_pct_threshold_1,2.8391766197772337,1.8074898748732795,0.5048048409815405,0.5041234138533645
k_pct_threshold_1,2.534827649163468,1.366713035772771,0.47590629401734746,0.5283556936970756
q_pct_threshold_2,3.074977469584427,2.355281050825842,0.5017699607087256,0.504843031337755
k_pct_threshold_2,2.685840739286991,1.505350156236913,0.4758970272073541,0.5316357227647485
q_pct_threshold_3,3.1053086885466334,2.220301067818657,0.5048650752464972,0.5044844321640055
k_pct_threshold_3,2.7996514811669293,1.8330960857665624,0.47282971309956257,0.5394913552054035
q_pct_threshold_5,3.340110355576086,2.368038097073033,0.5169675290977833,0.5065517770873865
k_pct_threshold_5,2.8733773267372906,1.8752019408559955,0.4652355623100304,0.5547232543372317
q_pct_threshold_10,3.351027077580835,2.100518984239214,0.5018348283786789,0.545455375732819
k_pct_threshold_10,2.5299228003940186,1.5084606618391228,0.40878678923567346,0.6256854784794492
peak_value,1.6411805211790937,1.128090793718321,0.38966936021943804,0.6199559866399561
MSE,0.9791802345336502,0.8918093981089322,0.10921862258136261,0.9145835168547417
SSIM,0.7739147833326766,0.7001196986775963,0.24290625695010748,0.7702798038853319
NCC,3.3642881370883675,1.9041838743108963,0.6297863073615538,0.3845203915916436
PSR,2.307307217775736,1.1662420924160897,0.4578406479353547,0.548791068604158
correlation_coefficient,3.3642881370883675,1.9041838743108963,0.6297863073615538,0.38452039159165
jaccard_index_0,2.624391454514056,1.260344926867549,0.4910528949514419,0.494357072778219
jaccard_index_-1,2.995039337320185,2.0985435672531887,0.4651336274001038,0.5454926910028638
jaccard_index_-2,1.115664667453756,0.7778788636401525,0.2674679368374231,0.7534042777102086
