col,kld1,kld2,kst,overlap
mean,5.0018157685823965,4.471181356662969,0.7679738562091504,0.2791714946474566
std,2.353438427809451,2.45883135648627,0.3496732026143791,0.7027336100223982
0.1,3.7978348889328446,3.6367298638297623,0.6862745098039216,0.3396452664152043
0.25,4.534942175229452,4.3478919885429965,0.7516339869281046,0.2784084479121321
0.5,5.0024878758130695,4.921712600366108,0.8202614379084967,0.21324156757198046
0.75,5.232251144072489,5.710998645986008,0.8660130718954249,0.15743239514690685
0.9,6.515507346170182,5.780470005121151,0.8758169934640523,0.15244192513832405
centroid_distance_n_clusters_10,2.2299474967554342,2.3575106134261206,0.07516339869281045,0.944736314251139
cluster_proportion_n_clusters_10,2.2255877250775478,1.8345696989731537,0.06209150326797386,0.9553577902353542
iterations_k_n_clusters_10,0.21081971441854103,0.26364646977908185,0.0392156862745098,0.9418363502152212
wcv_ratio_n_clusters_10,1.544994865491175,1.8609559664368207,0.06862745098039216,0.9126136263196839
centroid_distance_n_clusters_20,2.667596534432844,2.6331562147612093,0.14379084967320263,0.8911396673551334
cluster_proportion_n_clusters_20,1.8947451519954728,1.7005484919473413,0.08169934640522876,0.9374455683619792
iterations_k_n_clusters_20,0.3214126123482921,0.18023019134092064,0.032679738562091505,0.9523231234602645
wcv_ratio_n_clusters_20,1.918796562238843,2.075792690797187,0.09803921568627451,0.8648860327427812
centroid_distance_n_clusters_50,1.335547859508764,1.32883036710302,0.2058823529411765,0.778081918488279
cluster_proportion_n_clusters_50,1.8616844253270486,1.7439673259826456,0.08169934640522876,0.9475835993256276
iterations_k_n_clusters_50,0.20571932116488995,0.15785408232922168,0.12418300653594772,0.8826148380785565
wcv_ratio_n_clusters_50,0.7166725052748963,0.9118642773445697,0.07189542483660132,0.9035746777206908
centroid_distance_n_clusters_100,2.0971930638244336,2.330798541179989,0.13398692810457516,0.9156157566743512
cluster_proportion_n_clusters_100,1.6682499641074113,1.6284724497694192,0.13398692810457516,0.9498975735962623
iterations_k_n_clusters_100,0.09788101058684905,0.09514858102096223,0.04575163398692811,0.9354627832310818
wcv_ratio_n_clusters_100,0.43514649787389054,0.34054943311869695,0.10457516339869281,0.915322091029636
centroid_distance_n_clusters_500,2.2738075209756823,2.419946166534689,0.3366013071895425,0.7021188064038127
cluster_proportion_n_clusters_500,1.3091672437474182,1.080625762986758,0.18300653594771243,0.9698094727338407
iterations_k_n_clusters_500,0.2783723353420745,0.17031817325468285,0.14379084967320263,0.8293811777196682
wcv_ratio_n_clusters_500,0,0.01891941295103872,0.16339869281045752,0.8619889857567276
centroid_distance_n_clusters_1000,2.9191306345485515,3.3521788629252303,0.49673202614379086,0.5266261899443786
cluster_proportion_n_clusters_1000,1.3604204521914534,1.46402117999861,0.29411764705882354,0.9028393570504342
iterations_k_n_clusters_1000,0.18623810959373605,0.09142011238160039,0.09477124183006536,0.8852034086330193
wcv_ratio_n_clusters_1000,0,0.01891941295103872,0.17320261437908496,0.8595088173466037
centroid_distance_n_points_per_cluster_10,2.798287186889872,2.5930022648774025,0.48366013071895425,0.5448480552485975
cluster_proportion_n_points_per_cluster_10,2.1622702779320306,1.6524058594499786,0.17647058823529413,0.9940655880472185
iterations_k_n_points_per_cluster_10,0.08333353573657515,0.12343760809212809,0.11111111111111112,0.8849964741528873
wcv_ratio_n_points_per_cluster_10,0,0.01891941295103872,0.10784313725490197,0.9103173372075143
centroid_distance_n_points_per_cluster_30,2.3531403478134543,2.667162960724081,0.3627450980392157,0.6780699496965551
cluster_proportion_n_points_per_cluster_30,1.6979607185252958,1.582332236230893,0.1895424836601307,0.9698017757905005
iterations_k_n_points_per_cluster_30,0.12043642351655263,0.1813522800237213,0.15359477124183007,0.8587431397485871
wcv_ratio_n_points_per_cluster_30,0.01891941295103872,0,0.17647058823529413,0.8575067633901913
centroid_distance_n_points_per_cluster_100,2.7848749253165415,2.8181952816106204,0.14379084967320263,0.8795088623876707
cluster_proportion_n_points_per_cluster_100,1.7767960816549875,1.60389876751051,0.13725490196078433,0.9687795173463379
iterations_k_n_points_per_cluster_100,0.23775999026006756,0.1716639733872659,0.07516339869281045,0.9097706266928225
