col,kld1,kld2,kst,overlap
mean,3.9141253791043185,1.5670940624208864,0.5388798675012606,0.5657989618351822
std,1.2105112247103726,0.9726063170454953,0.1982461497180238,0.8235010439239693
0.1,3.5980485613182664,1.8719007750806849,0.5936859539307805,0.4497023877872485
0.25,3.68253355275334,1.5480029733362113,0.6028368794326241,0.4425234183440253
0.5,3.4763091022537727,1.548011440952842,0.604354323095215,0.4367534476851373
0.75,4.04023306851877,1.7828967601054817,0.6149810550859808,0.4416917156211186
0.9,4.1184222073483285,1.730888080258621,0.5936836407544656,0.532608079024652
centroid_distance_n_clusters_10,0.4361236233120657,0.6353358599899525,0.2061525863624377,0.8032568465898257
cluster_proportion_n_clusters_10,1.088408682725362,1.2659616453237257,0.20906256216661342,0.8060791715278329
iterations_k_n_clusters_10,0.1593444173315708,0.18684536809919333,0.15453405689488461,0.8359019421965481
wcv_ratio_n_clusters_10,0.6936340667735577,0.921620271093596,0.08327203416098783,0.8584116645525044
centroid_distance_n_clusters_20,0.46240450185729476,0.6163014023470729,0.20424652907893942,0.8061397159948956
cluster_proportion_n_clusters_20,1.07535451196711,1.1977846853803154,0.2456454455871535,0.7975405039823116
iterations_k_n_clusters_20,0.15731369347898472,0.20507291058649058,0.10442371838466268,0.8983667134533332
wcv_ratio_n_clusters_20,1.0443069737434654,1.1193720882897324,0.08934412198766616,0.8460816894919455
centroid_distance_n_clusters_50,0.7868919224110927,0.9074136216572429,0.21050367101081177,0.7889046947116806
cluster_proportion_n_clusters_50,1.0936656759602705,0.9853316516901921,0.2652588675614032,0.8029773098894295
iterations_k_n_clusters_50,0.22855255726760743,0.3582335106393183,0.114664149930836,0.8891112441271178
wcv_ratio_n_clusters_50,0.9001450027131787,0.8711811773191823,0.11670668461691489,0.8427001634788022
centroid_distance_n_clusters_100,1.000978800486059,1.0716325547732481,0.17850550304645318,0.8797132723042465
cluster_proportion_n_clusters_100,0.9734337239448375,0.8817821995426692,0.29560542763690534,0.8992583840885048
iterations_k_n_clusters_100,0.1980714475268357,0.18523617530975292,0.10382923207172695,0.8991000598781046
wcv_ratio_n_clusters_100,0.9700019280921408,1.0013949992783227,0.10134025435686761,0.8758580844326328
centroid_distance_n_clusters_500,0.9613072988456695,0.9376301988611287,0.24531003502148938,0.791194638020352
cluster_proportion_n_clusters_500,1.2108234430765532,0.8203285914667849,0.3488801913459447,0.9439749240037305
iterations_k_n_clusters_500,0.2169380165523584,0.21082808486215254,0.15726591812281113,0.8543360304984483
wcv_ratio_n_clusters_500,0.32284495924722695,0.18427786538576635,0.16361096075465065,0.8276501036196857
centroid_distance_n_points_per_cluster_10,0.7030731593001737,0.6539389591311666,0.30187182227403736,0.722297547777721
cluster_proportion_n_points_per_cluster_10,0.5041942690689257,0.6123987815509279,0.13167987490342487,0.9832583391368459
iterations_k_n_points_per_cluster_10,0.16829738048533557,0.20454895410686835,0.16775617271099635,0.8223420166163006
wcv_ratio_n_points_per_cluster_10,0.25452868454567434,0.21376609618646603,0.18477189768358526,0.8214222180071873
centroid_distance_n_points_per_cluster_30,0.7404256363396147,0.7716527273097872,0.3093480081238752,0.7354996960399086
cluster_proportion_n_points_per_cluster_30,0.9698129526239988,1.0064373135351987,0.2577294786563221,0.9766939159051182
iterations_k_n_points_per_cluster_30,0.22920023821816868,0.2767613445963086,0.19523439415599134,0.8085768984986355
wcv_ratio_n_points_per_cluster_30,0.18014176863228154,0.07634833637758223,0.20146377797208462,0.798480847994694
centroid_distance_n_points_per_cluster_100,0.8784830908746905,0.9684494582688247,0.15577391939968446,0.8821671799869292
cluster_proportion_n_points_per_cluster_100,0.8937982848050743,0.841669643416654,0.2637437370751273,0.9031396448184784
iterations_k_n_points_per_cluster_100,0.24167149973889718,0.2751387481099598,0.15262106008244158,0.8440712608691675
wcv_ratio_n_points_per_cluster_100,0.6530334299010772,0.5863002330737251,0.14080766864211924,0.8491802726640686
centroid_distance_n_points_per_cluster_1000,0.4914829210151438,0.6079390514958115,0.21183837374452352,0.8182762791355804
cluster_proportion_n_points_per_cluster_1000,0.973883587725715,1.0590916189462822,0.2408201597942198,0.7911949157311559
iterations_k_n_points_per_cluster_1000,0.15510102868246856,0.1988571057568993,0.0741511799512382,0.9298537855783179
wcv_ratio_n_points_per_cluster_1000,1.1061371106987956,1.0922918878923387,0.11513835107539568,0.8383389556013239
q_pct_threshold_1,3.6015001441645293,2.62056274418948,0.6012939908305691,0.4086414673609168
k_pct_threshold_1,3.7748238929774436,2.460874821785669,0.6241019092957304,0.3840515922439684
q_pct_threshold_2,3.735014224435816,2.5558353689770805,0.6058578876999163,0.4078958397976556
k_pct_threshold_2,3.8123481500379373,2.3217281729387103,0.6302179474723922,0.3870223217066966
q_pct_threshold_3,3.912722151581589,2.8951079318971655,0.6119207228213349,0.4116943074852905
k_pct_threshold_3,3.8003211085839856,2.1509708831554475,0.6271529888551165,0.39794709324907984
q_pct_threshold_5,4.044947140546345,2.754645243747421,0.6043450703899553,0.4462067645286432
k_pct_threshold_5,3.4655506965228815,2.3071270969227755,0.5815510309826836,0.44197043743844266
q_pct_threshold_10,2.6237078076030214,1.7104716886967795,0.4644418536869718,0.6190342824084609
k_pct_threshold_10,2.348072738561337,1.4210083621798226,0.4278011408585585,0.600103734987653
peak_value,2.3334448343086764,1.6465457571964441,0.5634296077315605,0.44454500490922527
MSE,0.8682559931396744,0.8863645952185266,0.11894121293713247,0.8919583674739959
SSIM,0.7406684549029463,0.45332365665775487,0.31531831619269685,0.719602038684404
