col,km_kld,km_kst,knm_kld,knm_kst
mean,0.7769687166231931,0.16954839068938637,1.2199734222615757,0.2765957446808511
std,1.2872142992747941,0.23802762000222744,1.3249619052981543,0.256838905775076
0.1,0.48412517810905364,0.21656550469614277,0.6005009229319522,0.1762917933130699
0.25,0.4587455227399734,0.21198537327839023,0.7000856710096052,0.18693009118541035
0.5,0.3785437389544801,0.21654694286668885,0.5420686224289856,0.21428571428571427
0.75,0.518005604374482,0.19067871329398217,1.000815260449733,0.25227963525835867
0.9,0.7087507222721081,0.11764951553625128,1.0138011902871564,0.2750759878419453
centroid_distance_n_clusters_10,1.2724691535580754,0.3083839143185953,1.2776695906869246,0.3373860182370821
cluster_proportion_n_clusters_10,1.0325269002526145,0.1801634369083416,0.6314016425521906,0.1276595744680851
iterations_k_n_clusters_10,0.22794478315552097,0.1879524445929391,0.2526577686412706,0.16261398176291794
wcv_ratio_n_clusters_10,1.1620232101497283,0.09019192931655345,1.2892032011864667,0.0972644376899696
centroid_distance_n_clusters_20,0.8158218978403003,0.32204542079667375,1.4537001118365092,0.4072948328267477
cluster_proportion_n_clusters_20,0.9440694858559636,0.21998088131566243,0.7612572766760284,0.22948328267477203
iterations_k_n_clusters_20,0.20257465704872854,0.19720551657571375,0.2665518586647929,0.16261398176291794
wcv_ratio_n_clusters_20,1.2927751025033134,0.1328238111148235,1.401920948828869,0.1337386018237082
centroid_distance_n_clusters_50,0.7360639144466812,0.2473294167873186,1.120046778005761,0.29027355623100304
cluster_proportion_n_clusters_50,0.7681998759402712,0.16041365036938035,0.823685489379065,0.1717325227963526
iterations_k_n_clusters_50,0.2870755779030843,0.18039081931915213,0.3162937771967882,0.2507598784194529
wcv_ratio_n_clusters_50,1.3106645618424853,0.1769754426996325,1.1973650500089328,0.14893617021276595
centroid_distance_n_clusters_100,1.142024166881954,0.1269513123213424,1.19919256385065,0.15501519756838905
cluster_proportion_n_clusters_100,0.8245245415406731,0.13639000259865608,0.6907656849518607,0.1398176291793313
iterations_k_n_clusters_100,0.19129879752913276,0.08500157775550356,0.29197940425628627,0.10638297872340426
wcv_ratio_n_clusters_100,1.1445828560872642,0.09006663696773955,1.1343748429749223,0.08966565349544073
centroid_distance_n_clusters_500,1.182472417071408,0.10408081820544236,0.9569173421335285,0.0547112462006079
cluster_proportion_n_clusters_500,0.836732288511518,0.23720625904889184,0.7460675409712314,0.23252279635258358
iterations_k_n_clusters_500,0.16064584847336089,0.13970560938486104,0.27646083254443826,0.14893617021276595
wcv_ratio_n_clusters_500,0.9770701417019242,0.14561523183724992,0.7158533141951428,0.13069908814589665
centroid_distance_n_points_per_cluster_10,1.1555096425287221,0.37224356832609423,1.8262023667871907,0.45896656534954405
cluster_proportion_n_points_per_cluster_10,2.6180479053776837,0.7058878123027805,2.7625656717639204,0.7036474164133738
iterations_k_n_points_per_cluster_10,0.018609605372817688,0.04449502542970628,0.0612401576130948,0.08814589665653495
wcv_ratio_n_points_per_cluster_10,0.44649757845009513,0.07440509336600223,0.334618337431749,0.05015197568389058
centroid_distance_n_points_per_cluster_30,1.2599865965135226,0.1862447562831793,1.424878929183865,0.22036474164133737
cluster_proportion_n_points_per_cluster_30,2.534364135893238,0.6313388647585105,2.416138223786706,0.6428571428571429
iterations_k_n_points_per_cluster_30,0.04898800383177483,0.08917334892527003,0.06836811528425087,0.025835866261398176
wcv_ratio_n_points_per_cluster_30,0.4117079300737839,0.12009503656680409,0.15691033342726143,0.06534954407294832
centroid_distance_n_points_per_cluster_100,1.5736013698753184,0.21072780933288787,1.366088080654931,0.19908814589665652
cluster_proportion_n_points_per_cluster_100,2.0825605323365792,0.5200955006125403,2.322424743652365,0.5440729483282675
iterations_k_n_points_per_cluster_100,0.12261889073977301,0.03917474106247909,0.09141568444786079,0.03951367781155015
