q_file_name,k_file_name,q_number,k_number,mated,q_model,k_model,q_size,k_size,q_foot,k_foot,partial_type,q_points_count,k_points_count,mean,std,0.1,0.25,0.5,0.75,0.9,centroid_distance_n_clusters_20,cluster_proportion_n_clusters_20,iterations_k_n_clusters_20,wcv_ratio_n_clusters_20,centroid_distance_n_clusters_100,cluster_proportion_n_clusters_100,iterations_k_n_clusters_100,wcv_ratio_n_clusters_100,centroid_distance_n_clusters_500,cluster_proportion_n_clusters_500,iterations_k_n_clusters_500,wcv_ratio_n_clusters_500,q_pct_threshold_1,k_pct_threshold_1,q_pct_threshold_2,k_pct_threshold_2,q_pct_threshold_3,k_pct_threshold_3,peak_value,MSE,SSIM,NCC,PSR,correlation_coefficient,jaccard_index_0,jaccard_index_-1,jaccard_index_-2
107614R_20180214_2_2_2_csafe_tpashek.tiff,107614R_20180214_2_1_1_csafe_tpashek.tiff,107,107,True,Nike/Winflo 4,Nike/Winflo 4,8.5 W,8.5 W,R,R,inside,13308,15807,3.2920804175245477,4.374097425023113,0.5206957005742849,1.0772306594877268,2.2499458766679363,4.082383111193687,6.629770840716221,47.176783386350145,0.009886627956049443,7,-0.019892678710077084,32.983106633103965,0.004478431110668486,13,-0.34690917495436496,189.83139515477137,0.0013407226049821027,7,-0.9104472931685597,0.30365193868349866,0.2651356993736952,0.4825668770664262,0.4245587397988233,0.6450255485422303,0.5741759979755804,106966124.99999994,469.9521518045045,0.9324178218027946,0.10980713610087577,27.94285038327423,0.10980713610087746,0.05325037079911732,0.5106642291285801,0.88
107614R_20180214_2_1_1_csafe_tpashek.tiff,107614R_20180214_2_1_2_csafe_tpashek.tiff,107,107,True,Nike/Winflo 4,Nike/Winflo 4,8.5 W,8.5 W,R,R,inside,17851,16588,5.302650462530719,11.618384476304467,0.6594088725421767,1.2838687895020084,2.6203158120368584,5.03176915546619,9.595697798467407,27.811121625882652,0.007504188706686672,6,-0.0006809324098978175,297.7449801521073,0.0030610366834266053,5,0.0538205502110374,257.8158955907722,0.0011433071427159698,7,-0.0705286888010846,0.2631225141448658,0.2761032071376899,0.4245700520979217,0.44942126838678564,0.5718447145818162,0.6025440077164215,107291249.99999999,549.8751347664415,0.9230299469591666,0.09166469314356604,20.52325394386815,0.09166469314356732,0.04494688922610015,0.5193591455273698,0.9075144508670521
108416L_20180214_2_1_1_csafe_tpashek.tiff,108416L_20180214_2_1_2_csafe_tpashek.tiff,108,108,True,Nike/Winflo 4,Nike/Winflo 4,8 W,8 W,L,L,inside,17622,17285,3.4282275262084516,6.623578602078398,0.5926205959255024,0.9892274447072313,1.9770995011129675,3.417075550197932,6.1803731107337745,22.857976616595586,0.00689579306405606,5,0.02413509235944748,146.59513285585996,0.0027348623825979683,8,0.007868961133327142,190.14942550043028,0.0010431054490355961,7,-0.2459412873708995,0.3400862558165929,0.347758171825282,0.5438088752695495,0.5615851894706393,0.7135398933151742,0.7286664738212323,147086549.99999988,331.92719694923045,0.9564602451363906,0.12704789686764692,44.201417384395384,0.12704789686763615,0.05005565081370514,0.6074574280681151,0.9239766081871345
108416L_20180214_2_1_2_csafe_tpashek.tiff,108416L_20180214_2_2_2_csafe_tpashek.tiff,108,108,True,Nike/Winflo 4,Nike/Winflo 4,8 W,8 W,L,L,inside,17288,15164,11.391296499666758,24.73322105688205,0.880251961216553,1.7918933148255614,3.857371487908588,7.972211119076883,20.553648553833032,47.5025912020568,0.016348768218563688,6,0.06826773579489231,353.92230881835457,0.00452173489068509,9,0.09447073634962672,627.3482444106967,0.0013250365511201295,8,-0.07518951966045843,0.17659648310967144,0.19777103666578738,0.30269551133734385,0.3462806647322606,0.4241670522906062,0.49083355315220256,73868399.99999999,364.6664614508652,0.9489126738637244,0.06735826556777504,23.320498279333414,0.06735826556777381,0.028818717899942933,0.42118159542608224,0.8269230769230769
108236R_20180214_2_1_2_csafe_tpashek.tiff,108236R_20180214_2_2_1_csafe_tpashek.tiff,108,108,True,Nike/Winflo 4,Nike/Winflo 4,8 W,8 W,R,R,inside,16312,15338,5.86753418633285,13.770168063455914,0.6058905948093752,1.2512797841345977,2.4231918719098138,4.467164834323148,10.454028932349273,67.24980858625784,0.008307825714689623,13,0.06452534778956294,164.2765290200689,0.003356313761436477,6,-0.05351117781064432,434.8393163752671,0.0012004261087354656,6,-0.2672350006124998,0.26998528690534573,0.2860868431346981,0.45800637567435015,0.49119833094275656,0.6213830308974988,0.6717955404876776,122832225.0,453.6892134033785,0.937680258199628,0.11592431164744835,30.161021901388178,0.11592431164745212,0.050517790759426445,0.5207359813084113,0.8520710059171598
108416L_20180214_2_2_2_csafe_tpashek.tiff,108416L_20180214_2_2_1_csafe_tpashek.tiff,108,108,True,Nike/Winflo 4,Nike/Winflo 4,8 W,8 W,L,L,inside,15088,15677,3.5276358839734288,6.659005091285831,0.6024144728073393,1.1622049344848595,2.2339731421686007,3.8390826749288,6.0477430891294555,24.480817578802153,0.007458570506023257,3,-0.07270004453250437,161.01194857383317,0.0032329795313263674,5,-0.10485233672167155,233.13162449673342,0.0012283264604024573,7,-0.3946896436407181,0.29115853658536583,0.28111245774063914,0.4823038176033934,0.4618230528800153,0.6575424178154825,0.6290106525483192,89214300.00000001,341.6995628984892,0.9552159542384027,0.08657698655615251,30.930806902473936,0.08657698655613479,0.04667936853565596,0.6114192495921696,0.918918918918919
108236R_20180214_2_2_1_csafe_tpashek.tiff,108236R_20180214_2_1_1_csafe_tpashek.tiff,108,108,True,Nike/Winflo 4,Nike/Winflo 4,8 W,8 W,R,R,inside,14171,15575,3.094553891216343,5.516321325511967,0.6276683569637889,1.1029915778994206,2.154210195359901,3.733273514052608,5.713179367700933,50.085558585513304,0.010930274641974085,13,-0.08488451338336789,96.96052366256363,0.0040465889352884745,5,-0.14996965921763353,251.37476046783027,0.0015585575322110436,8,-1.0151586322438961,0.3058358619716322,0.279422150882825,0.5023639827817373,0.45919743178170147,0.670383176910592,0.6172712680577849,128164274.99999997,502.9133030790317,0.9310201730557052,0.12881240842709665,29.79803482076682,0.12881240842709263,0.0422273619287917,0.5576373451889489,0.8853503184713376
108236R_20180214_2_1_1_csafe_tpashek.tiff,108236R_20180214_2_2_2_csafe_tpashek.tiff,108,108,True,Nike/Winflo 4,Nike/Winflo 4,8 W,8 W,R,R,inside,17400,15434,8.354436141684584,17.457613589971054,0.7790479380469228,1.6482208649983,3.5410612307023213,7.185169119718244,16.265968826310495,48.30454443801418,0.01110694928346136,8,0.000369876381879827,228.10381870156374,0.003781734934967399,9,0.0046101815730211545,416.7238013704344,0.001329685281106874,7,-0.12304134044121597,0.19913793103448277,0.22035765193728132,0.330632183908046,0.36775949203058184,0.4563793103448276,0.5150317480886355,118605599.99999994,474.23426128338684,0.9335407373019471,0.107654305918321,27.181433783853215,0.10765430591832453,0.03570865272388884,0.4258385744234801,0.874251497005988
110978R_20180214_2_1_1_csafe_tpashek.tiff,110978R_20180214_2_2_2_csafe_tpashek.tiff,110,110,True,Nike/Winflo 4,Nike/Winflo 4,8.5 W,8.5 W,R,R,inside,17488,14538,11.055756684436119,14.73127841879205,1.1478744549328574,2.503371944162763,5.855286131411205,15.013726096864513,27.501423029016472,53.544349503593814,0.015071492406960475,8,0.014245606515881994,504.57934326987856,0.005153478991430849,9,0.02122036010431929,668.9779199635577,0.0014898600289018774,8,-0.1728384896252463,0.12557182067703568,0.15215297840143074,0.21757776761207684,0.2569129178704086,0.31993366880146384,0.3676571743018297,61318574.99999996,567.7747793552088,0.9085436253201259,0.05477590956367271,12.803078115660412,0.05477590956367421,0.020326239327131387,0.29050011964584826,0.8072289156626506
110412L_20180214_2_1_1_csafe_tpashek.tiff,110412L_20180214_2_1_2_csafe_tpashek.tiff,110,110,True,Nike/Winflo 4,Nike/Winflo 4,8.5 W,8.5 W,L,L,inside,16830,17094,4.065804743371064,9.77343084103071,0.6761714438647098,1.2091951501455453,2.281565721271871,3.8128075183522667,6.411222389767012,29.05136503369378,0.01085022418649041,5,0.010667458632283817,112.15377925277099,0.0031529361929357267,7,-0.03752966881474948,396.9504384089413,0.0011201816630733764,7,-0.2603695957929263,0.2748663101604278,0.27483327483327485,0.474331550802139,0.47975897975897974,0.6583481877599525,0.6658476658476659,125043074.99999994,344.5737035388735,0.9541642815677945,0.11072042510061308,37.941074105139194,0.11072042510061554,0.03984918615700579,0.596885813148789,0.9259259259259259
