q_file_name,k_file_name,q_number,k_number,mated,q_model,k_model,q_size,k_size,q_foot,k_foot,partial_type,q_points_count,k_points_count,mean,std,0.1,0.25,0.5,0.75,0.9,kurtosis,centroid_distance_n_clusters_10,cluster_proprtion_n_clusters_10,iterations_k_n_clusters_10,wcv_ratio_n_clusters_10,centroid_distance_n_clusters_20,cluster_proprtion_n_clusters_20,iterations_k_n_clusters_20,wcv_ratio_n_clusters_20,centroid_distance_n_clusters_50,cluster_proprtion_n_clusters_50,iterations_k_n_clusters_50,wcv_ratio_n_clusters_50,centroid_distance_n_clusters_70,cluster_proprtion_n_clusters_70,iterations_k_n_clusters_70,wcv_ratio_n_clusters_70,centroid_distance_n_clusters_100,cluster_proprtion_n_clusters_100,iterations_k_n_clusters_100,wcv_ratio_n_clusters_100,q_pct_threshold_1,k_pct_threshold_1,q_pct_threshold_2,k_pct_threshold_2,q_pct_threshold_3,k_pct_threshold_3,q_pct_threshold_5,k_pct_threshold_5,q_pct_threshold_10,k_pct_threshold_10
022867R_20180124_2_1_1_csafe_bryson.tiff,048395R_20180124_2_2_2_csafe_jekruse.tiff,22,48,False,Nike/Winflo 4,Nike/Winflo 4,10.5 M,10.5 M,R,R,full,53918,45257,11.10320110346793,26.163170018470442,0.7505170714462384,1.8130347010483998,3.841875088709796,7.457114614920389,18.627809159758105,23.858961333231317,86.10985775262029,0.015548430145508767,6,0.07483597948533446,61.433223582105434,0.013968526705830375,21,0.11248408125887878,290.3771502915747,0.00509379994644548,11,0.09541397928405157,263.98720948341094,0.00403671693461404,18,0.13476273901297872,417.3516032194876,0.0029656844125972295,12,0.10906757845202052,0.18032938907229495,0.21826457785535938,0.3016432360250751,0.36029785447555074,0.42381023034979043,0.5004529686015423,0.6134129604213806,0.7044214154716397,0.8171111688118996,0.9075281171973396
079218L_20180207_2_1_2_csafe_jekruse.tiff,138246L_20180221_2_2_1_csafe_dtmartin.tiff,79,138,False,Adidas/Seeley,Adidas/Seeley,10.5 M,10.5 M,L,L,full,81408,70200,6.447609798491548,11.906472431629368,0.7195860979516773,1.5205793169170931,3.041366125721357,5.626095239379913,13.738906126912024,37.243741284815606,99.66805999075098,0.018408737759340887,13,-0.023627276140054526,78.61407271776606,0.009463250817931734,17,-0.011561229844080348,78.48911207451715,0.004995838866378927,29,0.00886667959851636,63.754420219355666,0.004003497865335428,30,0.01848350634240675,60.86684435181031,0.0029630641330096615,22,0.010352663177727236,0.2153473860062893,0.24306267806267806,0.3714868317610063,0.4192022792022792,0.5265084512578616,0.5935612535612536,0.7230616155660378,0.7956267806267806,0.8722852790880503,0.9309116809116809
095301L_20180214_2_1_1_csafe_hanrahan.tiff,075718L_20180207_2_1_1_csafe_boekhoff.tiff,95,75,False,Nike/Winflo 4,Nike/Winflo 4,8 W,8 W,L,L,full,46728,47997,3.5625043952796043,5.477192475778635,0.6685335503449144,1.315920540602661,2.444177075505398,4.36861178227187,7.337235406016944,772.9491622793928,87.3179660460171,0.0081284018957549,14,-0.012863201617394444,34.384745546901875,0.005348768943785489,10,-0.07594211353925538,41.18708742443386,0.0035461172025825893,14,-0.1221273626623603,37.38453910632456,0.002845087109840634,11,-0.16285280352375708,34.47550877366026,0.0022615410430449974,11,-0.1814663870070296,0.259844204759459,0.25084901139654564,0.44018575586372194,0.4169635602225139,0.6138503680876563,0.5869116819801238,0.8056839582263311,0.7768193845448674,0.9579909262112652,0.9211617392753714
117875R_20180214_2_1_2_csafe_hanrahan.tiff,107614R_20180214_2_2_1_csafe_tpashek.tiff,117,107,False,Nike/Winflo 4,Nike/Winflo 4,8.5 W,8.5 W,R,R,full,52178,36636,14.956990863601115,26.980382746374392,1.0272288543733972,2.1402335745757632,4.7091557754750095,11.981773599593227,41.40718632700348,12.00890616035523,87.46628301330807,0.016010862885649662,10,0.08587389609390444,82.1232286939231,0.011262397794718553,23,0.08052650474068539,238.30789769274116,0.007182608152028089,23,0.09144406455511708,290.0108323706865,0.006550396995540499,10,0.03500093303523854,398.32365139793853,0.005038288961133842,14,0.002368381065598298,0.14055732300969756,0.19494486297630745,0.2496646096055809,0.3388470357025876,0.36450228065468204,0.4772355060596135,0.529303537889532,0.6708974778905994,0.7138065851508298,0.8907358881974015
131648R_20180221_2_2_1_csafe_tpashek.tiff,088597R_20180207_2_2_1_csafe_boekhoff.tiff,131,88,False,Nike/Winflo 4,Nike/Winflo 4,8 W,8 W,R,R,full,36470,48133,4.491877057557245,6.547667419192937,0.7463635198405212,1.4691120889911167,2.8762999493651873,5.363245430604444,8.947023365972113,87.4876307686711,75.26044117069583,0.017382989104423263,8,-0.08332602838687297,88.64642492119927,0.014203331866158578,20,-0.10833356213637563,84.43566085715432,0.004724647311387604,28,-0.189011434078567,54.637605874231085,0.004604123281387287,21,-0.2894870767377396,52.25990772806275,0.003954430572301413,25,-0.39288009352290315,0.22045516863175213,0.16921862339766897,0.3782012613106663,0.29599235451769057,0.5368247874965725,0.42831321546548107,0.736248971757609,0.6121579789333721,0.9244584590074033,0.7879832962832153
013046L_20180124_2_2_1_csafe_tpashek.tiff,065231L_20180207_2_1_2_csafe_boekhoff.tiff,13,65,False,Nike/Winflo 4,Nike/Winflo 4,8.5 W,8.5 W,L,L,full,39938,49607,4.2424004198587175,4.299738645579182,0.8341885998435103,1.635929364626138,3.141977559881934,5.663615446603819,8.922418246313494,262.61207285366623,56.54015776338126,0.015760325613078656,7,-0.16068090142641978,91.84699643671483,0.009785250169738548,27,-0.15334203790304615,57.008258949139766,0.005210298055008425,13,-0.15956599664408086,43.60826140560548,0.004460740162206695,8,-0.21985649808873622,29.277033057788447,0.0035334480007400294,12,-0.27720347217480007,0.192197906755471,0.15628842703650694,0.3426310781711653,0.28407281230471504,0.49862286544143425,0.4200415263974842,0.7125794982222445,0.6191868083133428,0.9287145074866042,0.8052895760678936
091734L_20180214_2_2_2_csafe_boekhoff.tiff,081815L_20180131_2_1_2_csafe_hanrahan.tiff,91,81,False,Nike/Winflo 4,Nike/Winflo 4,8 W,8 W,L,L,full,44639,48498,5.076617823494485,7.583016845794262,0.7944615491231806,1.58558151100533,3.2305770366726776,6.3263398497764936,10.511277397861633,159.3352603953182,53.28534164269397,0.021769111512589697,8,0.008477878724700301,43.930499653270644,0.012593450015492315,9,-0.002893051447222776,46.08955389739618,0.005864439315167103,12,0.009057220306052499,31.82643811109467,0.005030941407770326,10,-0.05334516797605845,23.79070351492618,0.004036892751518405,8,-0.051389345372998635,0.19993727458052377,0.18617262567528559,0.3461995116378055,0.32892078023836036,0.4863236183606264,0.46535939626376344,0.6788458522816372,0.6479236257165244,0.8914178184995184,0.8538908820982308
012352R_20180124_2_2_1_csafe_jekruse.tiff,151222R_20180226_2_2_1_csafe_bpbryson.tiff,12,151,False,Nike/Winflo 4,Nike/Winflo 4,10 M,10 M,R,R,full,50254,45682,7.83659621789334,14.712617253363415,0.8680224893055178,1.7341185984078111,3.5255724231426573,6.948301213982641,15.415329099975127,25.108512301609696,94.0733154862506,0.014193408860372951,8,0.05356822662567823,73.8769978434926,0.01010129581091246,11,0.05958793642885451,53.84039951784241,0.00594572286432494,22,0.05501542340908315,44.1739649084362,0.004290694721086176,14,-0.008922326769850874,33.132589838919195,0.003316159987296621,9,0.057064702869351704,0.17658295857046205,0.19298629657195393,0.3120945596370438,0.33820760912394376,0.45096907708839096,0.4847861302044569,0.654196680861225,0.6962479751324373,0.8382417320014327,0.9104899084978766
040639L_20180131_2_1_2_csafe_hanrahan.tiff,108416L_20180214_2_2_1_csafe_tpashek.tiff,40,108,False,Nike/Winflo 4,Nike/Winflo 4,8 W,8 W,L,L,full,43181,38536,12.8609910268447,22.645978542928415,0.918544083709665,1.829451642779882,4.001376633442863,12.35825217044204,32.28574525055725,10.62470880721322,64.60269281433928,0.010235452338255792,8,0.12160332875456321,71.1590652064184,0.008258382664742948,13,0.11784030642791786,172.19258599724594,0.006238284858862747,17,0.1230991888195329,147.16250480912143,0.004538555346212722,11,0.17342669945810063,195.37045812675774,0.0034008951102899115,8,0.20538722269185852,0.16824529306871078,0.18774652273199086,0.2951761191264677,0.3282385302055221,0.41599314513327623,0.4604785135976749,0.5799078298325653,0.6513909072036538,0.7229105393575879,0.8507888727423708
018311R_20180124_2_1_2_csafe_bryson.tiff,152997R_20180221_2_2_2_csafe_dtmartin.tiff,18,152,False,Nike/Winflo 4,Nike/Winflo 4,10 M,10 M,R,R,full,57380,51081,5.98147387192154,9.613807627065366,0.8583774071287924,1.7208207295694309,3.4918236566309373,6.55334619257564,11.55587326374361,39.69971567549572,149.8728231066841,0.01754769269692806,22,0.06472110694605439,79.14156634434732,0.00846842463016022,23,0.04650365694046128,41.435521330920295,0.004892258178270915,17,0.018939436392241396,32.92933672312206,0.003591298622138587,11,-0.010268554462972212,28.327142225812036,0.0027116630963628947,15,-0.06327375420498281,0.18286859532938307,0.207454826647873,0.3164691530149878,0.3588026859301893,0.45547228999651446,0.5119516062723909,0.6576333217148832,0.7230085550400345,0.8776577204600906,0.9250406217576007
