q_file_name,k_file_name,q_number,k_number,mated,q_model,k_model,q_size,k_size,q_foot,k_foot,partial_type,q_points_count,k_points_count,mean,std,0.1,0.25,0.5,0.75,0.9,kurtosis,centroid_distance_n_clusters_10,cluster_proprtion_n_clusters_10,iterations_k_n_clusters_10,wcv_ratio_n_clusters_10,centroid_distance_n_clusters_20,cluster_proprtion_n_clusters_20,iterations_k_n_clusters_20,wcv_ratio_n_clusters_20,centroid_distance_n_clusters_50,cluster_proprtion_n_clusters_50,iterations_k_n_clusters_50,wcv_ratio_n_clusters_50,centroid_distance_n_clusters_70,cluster_proprtion_n_clusters_70,iterations_k_n_clusters_70,wcv_ratio_n_clusters_70,centroid_distance_n_clusters_100,cluster_proprtion_n_clusters_100,iterations_k_n_clusters_100,wcv_ratio_n_clusters_100,q_pct_threshold_1,k_pct_threshold_1,q_pct_threshold_2,k_pct_threshold_2,q_pct_threshold_3,k_pct_threshold_3,q_pct_threshold_5,k_pct_threshold_5,q_pct_threshold_10,k_pct_threshold_10
146360R_20180221_2_1_2_csafe_hanrahan.tiff,146360R_20180221_2_2_1_csafe_hanrahan.tiff,146,146,True,Nike/Winflo 4,Nike/Winflo 4,8 W,8 W,R,R,full,50248,46146,7.000509719635228,17.86556683624277,0.6435735283667526,1.163486367396685,2.2499050335357516,3.861502884622344,9.16130094500245,37.464352668682054,52.81514350630138,0.026168390437967478,6,0.06227570930771108,50.08003062479303,0.011533168844416977,11,0.017097541609832793,295.9972340418313,0.006991424302151892,8,0.01249915368937397,253.54881693435107,0.004955348242415457,16,-0.01453094039825695,247.07477379347108,0.003488134251879365,14,0.00954571857136686,0.28458844133099825,0.3083474190612404,0.4804370323196943,0.517769687513544,0.6551106511701958,0.7044814285095132,0.8370880433052061,0.9107831664716335,0.9047126253781245,0.9787847267368786
146976L_20180221_2_2_1_csafe_hanrahan.tiff,146976L_20180221_2_2_2_csafe_hanrahan.tiff,146,146,True,Nike/Winflo 4,Nike/Winflo 4,8 W,8 W,L,L,full,42257,43179,2.141788685334326,3.051316102434425,0.5049222922063737,0.9053773253233489,1.566933307026501,2.5733578890145763,3.806903926725536,158.78829144415027,80.9329813707898,0.008354736415396058,14,-0.019870236783420606,58.66267080527523,0.005379679577539423,10,-0.030092645624405646,26.45819516705395,0.003596197488632342,13,-0.05793962722397559,20.567021957532667,0.0025317649062279735,8,-0.07617266976445017,15.167131038043982,0.002017054472429598,13,-0.09227760855069883,0.40871334926757696,0.39646587461497484,0.6587547625245521,0.6412839574793302,0.8360508318148473,0.8154658514555687,0.9525759045838559,0.9373538062484078,0.9891142295950967,0.9809398087033049
146976L_20180221_2_2_2_csafe_hanrahan.tiff,146976L_20180221_2_1_2_csafe_hanrahan.tiff,146,146,True,Nike/Winflo 4,Nike/Winflo 4,8 W,8 W,L,L,full,43179,47597,3.986605429758237,10.12317352919751,0.6487500600058256,1.204063929963794,2.2642973499413332,3.8181147484092843,6.222489303217097,121.09390774153972,39.23064395953547,0.01796343832442849,5,-0.00201501815632096,50.91342269816409,0.010898022497466976,8,3.1787140571060765e-05,30.861477886266794,0.005586673202048426,8,-0.05148897807439665,213.9390101484758,0.00472094034284611,13,-0.13067532173365706,179.0917986855714,0.003238843360685503,13,-0.1391344852938396,0.2771717733157322,0.252536924596088,0.475022580421038,0.4331365422190474,0.6622663794900299,0.6022858583524172,0.8535167558303806,0.7878017522112738,0.9588920540077353,0.9081454713532365
148763L_20180221_2_1_1_csafe_tpashek.tiff,148763L_20180221_2_2_1_csafe_tpashek.tiff,148,148,True,Nike/Winflo 4,Nike/Winflo 4,8 W,8 W,L,L,full,49661,37726,15.497700807216232,33.787611060548386,0.7504654795339635,1.454531394595556,2.5294013204350687,6.211452032730567,59.74443069368042,8.597060296100203,60.97485682390138,0.024624277577156774,5,0.07581306200624527,84.03819463890568,0.011386572057477918,17,0.09135061582395787,242.0429593881389,0.007407787340209924,9,0.04269625150934801,247.3458255222578,0.006071690432137041,22,0.08072688428435928,431.47148255277386,0.004697063366990428,17,0.0491546743472287,0.21326594309417854,0.2786937390658962,0.41775236100763175,0.5436038806128399,0.5718370552344898,0.7314584106451784,0.7233040011276455,0.9063245507077348,0.7967217736251787,0.9669988867094311
148647R_20180221_2_1_2_csafe_tpashek.tiff,148647R_20180221_2_2_2_csafe_tpashek.tiff,148,148,True,Nike/Winflo 4,Nike/Winflo 4,8 W,8 W,R,R,full,47300,35880,11.601661063028516,26.004822649299868,0.7274235096144764,1.3785723299960388,2.75386328671438,5.819488692328936,33.552211941641666,14.697908319939373,56.68116276156753,0.014256055674628293,6,0.061565952554001935,62.80001059127652,0.010062471449223218,9,0.051952702741684544,339.17621671837907,0.0073523081836486875,14,0.028890242078891112,514.6817115736278,0.006284338118624263,9,0.07783013570385448,448.00737145317987,0.004501349999355178,14,0.08751001215820349,0.23575052854122622,0.3036789297658863,0.40276955602536996,0.5180880713489409,0.5524524312896406,0.6969342251950947,0.7227906976744186,0.8919453734671126,0.8243974630021141,0.9781215161649944
148763L_20180221_2_2_1_csafe_tpashek.tiff,148763L_20180221_2_2_2_csafe_tpashek.tiff,148,148,True,Nike/Winflo 4,Nike/Winflo 4,8 W,8 W,L,L,full,37726,40972,2.4508632090234777,5.390123903640022,0.5158885791125617,0.8891662629161015,1.5449883372195699,2.6445477678244353,4.279718467560208,406.88565120258,44.93559640595329,0.009372067027845056,8,0.013023372113898885,32.067254385034175,0.00651275479545863,7,-0.003642504696352237,31.053862681931257,0.0032526761775317293,15,-0.03655244160256006,32.26682522783243,0.003374487929917072,8,-0.02824334776657705,28.897383685075262,0.0027483196368855295,12,-0.07078256564341938,0.4184647192917351,0.387850239187738,0.6556221173726342,0.61673826027531,0.812596087578858,0.7756272576393635,0.930154270264539,0.8994191154935077,0.9807559773100779,0.9566533242214195
148763L_20180221_2_2_2_csafe_tpashek.tiff,148763L_20180221_2_1_2_csafe_tpashek.tiff,148,148,True,Nike/Winflo 4,Nike/Winflo 4,8 W,8 W,L,L,full,40972,44765,2.7506218681526367,7.141880852638826,0.5670424604722623,1.023594772619191,1.8524205821331319,3.1664003729028876,5.077025847104587,3096.7316930432003,192.46305598968692,0.022383794641565858,17,-0.12316728691508425,57.54541546051226,0.015971042302702614,8,-0.11852699873140084,53.58768304610701,0.007185529207437365,17,-0.2284592927027966,51.91886959340168,0.005356944890130853,15,-0.2627350783845405,63.98029831647781,0.004545573652019836,13,-0.396119703099479,0.3434784731035829,0.30856696079526413,0.5679732500244069,0.4997654417513683,0.7435809821341404,0.6445884061208533,0.9023967587620815,0.7785993521724561,0.980035145953334,0.8613425667374065
148647R_20180221_2_2_2_csafe_tpashek.tiff,148647R_20180221_2_2_1_csafe_tpashek.tiff,148,148,True,Nike/Winflo 4,Nike/Winflo 4,8 W,8 W,R,R,full,35880,34527,3.8371781267524225,13.610520251664642,0.5374445277331453,0.9274482850595994,1.6415721241529808,2.695099209473767,4.262704738211112,71.89957135388362,29.32955910142351,0.013182761488389743,6,0.05964430439453392,47.862289853673474,0.005840553684133776,10,0.024853292939214514,31.194256574034224,0.003988652152180543,11,0.005694370608472272,21.151882681673012,0.0029314513560053856,5,-0.009833528805549564,113.2179330991644,0.002426840232920642,7,0.022800768682160556,0.39013377926421405,0.404060590262693,0.6362876254180602,0.6624380919280562,0.8117056856187291,0.8394589741361833,0.927870680044593,0.9619428273525067,0.9670847268673356,0.9944391345903206
148647R_20180221_2_2_1_csafe_tpashek.tiff,148647R_20180221_2_1_1_csafe_tpashek.tiff,148,148,True,Nike/Winflo 4,Nike/Winflo 4,8 W,8 W,R,R,full,34527,46860,2.749569588456995,5.119299572198943,0.5895724673957131,1.0743560706291073,1.9548561164556404,3.2170514539443813,4.691171347543528,144.42434718893327,113.39866829864532,0.021181558589272797,19,-0.12491366238793632,71.61832920976079,0.013514582861650287,11,-0.20105771168433922,59.36458353122676,0.00819428295328328,12,-0.2730768777137447,55.72812089709011,0.005634181400017275,24,-0.3618778774565505,45.24492779236378,0.004551957272187586,18,-0.571639888913017,0.32261708228343033,0.23804950917626974,0.5458047325281664,0.41049935979513447,0.736177484287659,0.5632522407170294,0.9241463202710922,0.7287665386256935,0.9862426506791786,0.8006615450277422
150768R_20180221_2_2_2_csafe_dtmartin.tiff,150768R_20180221_2_1_2_csafe_dtmartin.tiff,150,150,True,Adidas/Seeley,Adidas/Seeley,10 M,10 M,R,R,full,78481,92691,2.414596290935347,2.8972539711636456,0.5542990107677701,0.9568694633901408,1.713119526889567,2.968242329669991,4.619508069610863,154.26616468326463,67.13054473625924,0.01757708377707514,13,-0.00685723799514258,61.0495382563289,0.007549458708794342,18,0.003072795730141319,59.48672829988304,0.004384094139351221,36,-0.03816431377387273,54.65543830349405,0.0027236042077647305,31,-0.056554727329475016,38.68757367870694,0.0023644756580700403,28,-0.1222080721996686,0.36796167225188264,0.3150791338964948,0.5952268701978823,0.5244090580531011,0.7670009301614403,0.6841440916593844,0.9205030516940406,0.842670809463702,0.9828493520724761,0.9206719098941645
