q_file_name,k_file_name,q_number,k_number,mated,q_model,k_model,q_size,k_size,q_foot,k_foot,partial_type,q_points_count,k_points_count,mean,std,0.1,0.25,0.5,0.75,0.9,kurtosis,centroid_distance,cluster_proprtion,iterations_q,iterations_k,wcv,q_pct,k_pct
001732L_20180418_2_2_2_csafe_jekruse.tiff,001732L_20180418_2_2_1_csafe_jekruse.tiff,1,1,True,Nike/Winflo 4,Nike/Winflo 4,10.5 M,10.5 M,L,L,outside,30187,28637,3.3713747788721307,8.823646861210015,0.5390180351412729,0.9830810716994847,1.7619929550111988,3.0554337524660875,5.055257895361311,135.16477836003102,49.38147348889984,0.009192522548903593,5,18,0.059916414229255505,0.7549276178487428,0.7954045465656319
001351R_20171031_2_1_2_csafe_bpbryson.tiff,001351R_20171031_2_1_1_csafe_bpbryson.tiff,1,1,True,Nike/Winflo 4,Nike/Winflo 4,10.5 M,10.5 M,R,R,outside,40436,41987,2.6082320633577574,5.422699851615678,0.4738879042567369,0.8482255401554616,1.4881307610536547,2.5872381135649825,4.2049519092591385,86.00365139796244,23.77374121059807,0.007816024094252813,10,5,-0.041284912464650145,0.8181818181818182,0.7888870364636673
001732L_20180418_2_1_1_csafe_jekruse.tiff,001732L_20180418_2_1_2_csafe_jekruse.tiff,1,1,True,Nike/Winflo 4,Nike/Winflo 4,10.5 M,10.5 M,L,L,outside,27926,29904,2.5255939593549876,4.41294789873098,0.601733832214693,1.0820153133488375,1.9548810053375498,3.1796441292682047,4.494845863766966,696.983186725408,22.179807369310065,0.0072662618628782085,8,6,-0.011720572690912468,0.7427128840507055,0.6895398608881755
001732L_20180124_2_1_1_csafe_jekruse.tiff,001732L_20180124_2_1_2_csafe_jekruse.tiff,1,1,True,Nike/Winflo 4,Nike/Winflo 4,10.5 M,10.5 M,L,L,outside,31030,28348,3.355864151187392,4.449564394650525,0.7160815383870159,1.333666298639347,2.381060509634728,3.9896719243383387,6.432750240551256,98.53967563984817,45.576633109057674,0.012057328719115476,10,23,-0.0155354653361642,0.6354495649371575,0.6744743897276704
001351R_20180228_2_1_2_csafe_jekruse.tiff,001351R_20180228_2_1_1_csafe_jekruse.tiff,1,1,True,Nike/Winflo 4,Nike/Winflo 4,10.5 M,10.5 M,R,R,outside,38682,39291,2.680450343874783,4.80468603604911,0.5527551710560038,0.9986938870722128,1.8063511743543512,3.026659401344493,4.804294591871328,240.11462161880314,19.761348550460035,0.007601563663697321,13,5,-0.00552221347297513,0.7637143891215552,0.7422564963986663
001732L_20180228_2_1_1_csafe_jekruse.tiff,001732L_20180228_2_1_2_csafe_jekruse.tiff,1,1,True,Nike/Winflo 4,Nike/Winflo 4,10.5 M,10.5 M,L,L,outside,28250,29184,2.3041737958612942,2.5180076202575004,0.5226964004253765,0.9366426173133157,1.8018433012604382,2.947009551576552,4.570416346397685,473.59859603799293,32.83157925510206,0.010988139057353307,12,15,-0.01597790061777525,0.7636106194690265,0.7332785087719298
001732L_20171031_2_2_2_csafe_bpbryson.tiff,001732L_20171031_2_2_1_csafe_bpbryson.tiff,1,1,True,Nike/Winflo 4,Nike/Winflo 4,10.5 M,10.5 M,L,L,outside,23912,23425,2.40853560021039,7.569924783498108,0.5457561845849687,0.9695509617365788,1.686035738926687,2.640242579789831,3.7325422012261353,1919.9904965669643,39.24720703139476,0.009324639139849175,8,13,0.013487398978644816,0.8269906323185011,0.8267235859124866
001351R_20180124_2_1_1_csafe_jekruse.tiff,001351R_20180124_2_1_2_csafe_jekruse.tiff,1,1,True,Nike/Winflo 4,Nike/Winflo 4,10.5 M,10.5 M,R,R,outside,38754,37270,3.0043371962745073,3.9277980180410914,0.5911281243489911,1.0685041195573421,2.0591930680290567,3.58516546839828,5.648844844124364,44.37849054490302,21.412696642286072,0.006971089850383758,7,8,0.0024672714827752053,0.6912060690509366,0.7065736517306145
001732L_20180228_2_2_1_csafe_jekruse.tiff,001732L_20180228_2_2_2_csafe_jekruse.tiff,1,1,True,Nike/Winflo 4,Nike/Winflo 4,10.5 M,10.5 M,L,L,outside,22937,23947,2.4057935365057292,3.0188566542476107,0.4891467434184042,0.936541415653358,1.7222940417995738,2.898567695690702,4.607932682285811,122.7556554641413,23.295249638987695,0.008448707426902638,7,7,0.019640101739355643,0.7772594497972708,0.7597193802981584
001732L_20171031_2_1_1_csafe_bpbryson.tiff,001732L_20171031_2_1_2_csafe_bpbryson.tiff,1,1,True,Nike/Winflo 4,Nike/Winflo 4,10.5 M,10.5 M,L,L,outside,28733,28858,2.41232411089324,4.231069125341156,0.5171882946344057,0.9356982824500404,1.659078199446076,2.782765669328933,4.141605272154701,218.073015824675,9.859503294503364,0.008422385910880497,7,3,-0.038007953484652954,0.7985591480179585,0.806292882389632
001351R_20171031_2_2_1_csafe_bpbryson.tiff,001351R_20171031_2_2_2_csafe_bpbryson.tiff,1,1,True,Nike/Winflo 4,Nike/Winflo 4,10.5 M,10.5 M,R,R,outside,31790,29726,3.0633624681655447,8.166642789878592,0.5094037053565781,0.8967127424903085,1.588671822506388,2.75784085873176,4.624734860029819,133.55335011391662,34.10642282767885,0.006920752807473015,19,6,0.01550920740940463,0.7952815350739226,0.8340173585413443
001351R_20180418_2_1_1_csafe_jekruse.tiff,001351R_20180418_2_1_2_csafe_jekruse.tiff,1,1,True,Nike/Winflo 4,Nike/Winflo 4,10.5 M,10.5 M,R,R,outside,41259,42508,2.1530871723848786,2.7856655829277677,0.5342045197511481,0.942245759879551,1.6094479475901307,2.6507899780001187,3.9395101199534825,859.0515695496523,33.21657870688008,0.009917854939778299,13,8,-0.04310911153965519,0.8159916624251679,0.7981321163075186
001351R_20180124_2_2_1_csafe_jekruse.tiff,001351R_20180124_2_2_2_csafe_jekruse.tiff,1,1,True,Nike/Winflo 4,Nike/Winflo 4,10.5 M,10.5 M,R,R,outside,35049,33494,3.1404036690012695,5.546987448028886,0.5715698272389692,1.0888820127327588,2.0453349845085502,3.4348797559661564,5.326085124567538,85.95501150914411,21.612451143386007,0.008231002023321228,8,4,0.03443534790539742,0.7078661302747582,0.7498357914850421
001732L_20180124_2_2_1_csafe_jekruse.tiff,001732L_20180124_2_2_2_csafe_jekruse.tiff,1,1,True,Nike/Winflo 4,Nike/Winflo 4,10.5 M,10.5 M,L,L,outside,22583,20102,5.004789854640348,8.815636559228334,0.807106199318402,1.527205786935128,3.0084996735723335,5.428810486664704,10.173274777084377,140.09963312074387,29.924301267626355,0.013659549642954584,5,8,0.059958257614313,0.5160518974449807,0.552432593771764
001351R_20180418_2_2_1_csafe_jekruse.tiff,001351R_20180418_2_2_2_csafe_jekruse.tiff,1,1,True,Nike/Winflo 4,Nike/Winflo 4,10.5 M,10.5 M,R,R,outside,33378,33473,2.9500330219906004,3.8075379948759074,0.6542571732250819,1.192854815091422,2.1670614223673232,3.7039283101608906,5.8248619959594965,337.18581305837796,60.821089596786514,0.007952183282219468,15,24,-0.04036386114498518,0.6730780753789921,0.6831476115077824
001351R_20180228_2_2_1_csafe_jekruse.tiff,001351R_20180228_2_2_2_csafe_jekruse.tiff,1,1,True,Nike/Winflo 4,Nike/Winflo 4,10.5 M,10.5 M,R,R,outside,30878,33850,2.5677723764388727,4.315259101356367,0.5633873797455083,0.9397000595378744,1.6608380429120453,2.875967758288625,4.68427857139137,127.84054810890663,42.82332103589398,0.00805551989585418,5,9,-0.038861328061755705,0.7795841699591942,0.7387592319054653
002054L_20180411_2_2_2_csafe_tpashek.tiff,002054L_20180411_2_2_1_csafe_tpashek.tiff,2,2,True,Adidas/Seeley,Adidas/Seeley,7 W,7 W,L,L,outside,29757,30397,2.6008311599121643,5.28265082313699,0.5616867936148754,0.9838233210189914,1.7602831374909087,2.9639757041353096,4.8651401120673725,1462.0614335654413,15.281937220601629,0.007971902544680038,16,5,0.048509804237940164,0.769029136001613,0.7895844984702438
002898R_20180124_2_2_2_csafe_boekhoff.tiff,002898R_20180124_2_2_1_csafe_boekhoff.tiff,2,2,True,Adidas/Seeley,Adidas/Seeley,7 W,7 W,R,R,outside,52978,54284,2.19250397009104,3.951383490484816,0.5364153936971888,0.8077312632679655,1.4696012093377333,2.5795792824751804,3.938528312287117,1388.5697518443592,39.73618188165842,0.009166171921993677,9,14,0.026916195508083298,0.8230208765902828,0.8252707980252008
002898R_20180228_2_1_2_csafe_hanrahan.tiff,002898R_20180228_2_1_1_csafe_hanrahan.tiff,2,2,True,Adidas/Seeley,Adidas/Seeley,7 W,7 W,R,R,outside,51682,50596,2.922217221843665,4.144636749509108,0.6161244126354488,1.0759631394502231,1.9672283438871245,3.2580836323889195,4.9984244176986365,43.45650445988422,22.21646820962122,0.005029976667812156,8,8,0.013925757391305731,0.7229983359777098,0.7364218515297652
002054L_20180228_2_2_1_csafe_hanrahan.tiff,002054L_20180228_2_2_2_csafe_hanrahan.tiff,2,2,True,Adidas/Seeley,Adidas/Seeley,7 W,7 W,L,L,outside,18721,24184,4.379937073502591,7.295997093385915,0.7395131885751255,1.3719925506157504,2.886666137814568,5.437456180122502,8.45978268281217,563.8801203070167,62.23956855060989,0.01645125881801473,8,28,-0.25842389572250196,0.5262539394263127,0.43967085676480316
002898R_20180124_2_1_1_csafe_boekhoff.tiff,002898R_20180124_2_1_2_csafe_boekhoff.tiff,2,2,True,Adidas/Seeley,Adidas/Seeley,7 W,7 W,R,R,outside,60576,62605,1.8282851427186901,2.0717795981536313,0.4879489402365418,0.8264821831479188,1.3684414186228704,2.303220484734575,3.5347368437199123,618.3566359988434,30.371370364198146,0.005308822802246638,9,13,-0.011266695105825023,0.8605388272583201,0.8428560019167798
002054L_20171027_2_1_2_csafe_tpashek.tiff,002054L_20171027_2_1_1_csafe_tpashek.tiff,2,2,True,Adidas/Seeley,Adidas/Seeley,7 W,7 W,L,L,outside,29040,28048,2.338573374449516,3.6512479029997897,0.5439523923091232,0.9148514256795728,1.5453092696327713,2.650331030663101,4.02875630307609,294.86667520117925,14.053237833893268,0.007636340637878827,6,5,0.031964270577551114,0.8120867768595041,0.8337492869366799
002898R_20171027_2_2_1_csafe_tpashek.tiff,002898R_20171027_2_2_2_csafe_tpashek.tiff,2,2,True,Adidas/Seeley,Adidas/Seeley,7 W,7 W,R,R,outside,31726,30963,2.7343404558541096,8.886215160226236,0.553112948499983,0.964938823765985,1.705695184645084,2.852612139340002,4.172332268019281,260.40028025876524,55.90031572338555,0.007594483058577379,13,9,-0.05037031821168307,0.7858538737943642,0.782546910829054
002898R_20180411_2_1_2_csafe_tpashek.tiff,002898R_20180411_2_1_1_csafe_tpashek.tiff,2,2,True,Adidas/Seeley,Adidas/Seeley,7 W,7 W,R,R,outside,55303,55220,1.9465402391001487,2.723143803928228,0.478649080903874,0.8143282916364161,1.359302941977642,2.2575413692212867,3.519991829962273,194.95199786948433,50.63182569535151,0.0070293109849047354,14,15,0.02574374272365851,0.865667323653328,0.8781057587830496
002054L_20180228_2_1_2_csafe_hanrahan.tiff,002054L_20180228_2_1_1_csafe_hanrahan.tiff,2,2,True,Adidas/Seeley,Adidas/Seeley,7 W,7 W,L,L,outside,27341,28739,1.9532673818009223,2.5466540440109364,0.5011470448632682,0.8716614177347601,1.4704005787614194,2.387737280856181,3.5906029339946066,388.00165981286113,22.556793228703295,0.0052275292118958315,7,9,-0.1271809607765183,0.8543579239969277,0.8280385538814851
002054L_20180411_2_1_1_csafe_tpashek.tiff,002054L_20180411_2_1_2_csafe_tpashek.tiff,2,2,True,Adidas/Seeley,Adidas/Seeley,7 W,7 W,L,L,outside,29852,33709,8.6990926933984,12.263334874052175,1.0061937017279627,2.0791391171610623,4.360649120633228,8.549937213574289,23.08952747024924,8.542038029740699,62.64119471522228,0.016083688682762796,9,11,-0.17768438552930838,0.3744807718075841,0.3278352962116942
002898R_20180411_2_2_1_csafe_tpashek.tiff,002898R_20180411_2_2_2_csafe_tpashek.tiff,2,2,True,Adidas/Seeley,Adidas/Seeley,7 W,7 W,R,R,outside,38864,49125,1.8047594320880802,2.4754971718751557,0.47550409664354876,0.8142134714670204,1.3559423866503828,2.2429254903745917,3.3525624042750124,1415.235168133944,66.48879674586316,0.010970231342159029,10,20,-0.11521282272875218,0.8748456154796213,0.7365496183206107
002054L_20180124_2_1_1_csafe_boekhoff.tiff,002054L_20180124_2_1_2_csafe_boekhoff.tiff,2,2,True,Adidas/Seeley,Adidas/Seeley,7 W,7 W,L,L,outside,26314,32220,4.935332779258522,6.258366289904036,0.9209823688826132,1.7072880282523983,3.4233617158876726,5.661528790261496,9.372701877427811,37.65544842733785,57.063319734564246,0.009010910530790915,8,17,-0.2950843773612267,0.4501406095614502,0.3646803227808814
002054L_20171027_2_2_1_csafe_tpashek.tiff,002054L_20171027_2_2_2_csafe_tpashek.tiff,2,2,True,Adidas/Seeley,Adidas/Seeley,7 W,7 W,L,L,outside,20743,16793,8.443076375364463,13.746699264599917,1.0167176386143442,2.0968040747529044,4.485822317768096,9.09324334038882,19.706180138768314,351.8737786914666,40.78368827439151,0.017569199284210083,7,12,0.10135038875789694,0.3717880730848961,0.4322634431012922
002054L_20180124_2_2_1_csafe_boekhoff.tiff,002054L_20180124_2_2_2_csafe_boekhoff.tiff,2,2,True,Adidas/Seeley,Adidas/Seeley,7 W,7 W,L,L,outside,20599,28933,7.206108852585369,12.09438907997112,0.9695689328966401,1.9296697327011252,3.9476610976146693,7.899482672789393,18.22662087193737,655.8478494031042,92.33285157238672,0.020657998277236755,10,13,-0.3936555792046461,0.4084178843633186,0.2876300418207583
002898R_20180228_2_2_2_csafe_hanrahan.tiff,002898R_20180228_2_2_1_csafe_hanrahan.tiff,2,2,True,Adidas/Seeley,Adidas/Seeley,7 W,7 W,R,R,outside,49654,45649,5.470804137127675,8.018178755321749,0.9026823714162908,1.741683067502173,3.395370380981766,6.274413167588955,10.59867183750796,50.81586543476506,45.461980288904016,0.008595322909198516,11,15,0.03892087402529218,0.46074837878116565,0.49067887576945823
002898R_20171027_2_1_1_csafe_tpashek.tiff,002898R_20171027_2_1_2_csafe_tpashek.tiff,2,2,True,Adidas/Seeley,Adidas/Seeley,7 W,7 W,R,R,outside,41978,40176,2.6019744599378667,4.259309538480047,0.556498024376715,0.9507175703571279,1.6251585745133412,2.735134931449098,4.447081572889733,111.69451902185888,40.291765951292916,0.007449154751944625,9,11,0.02655863104476431,0.7950593167849827,0.8213112305854241
003859R_20171027_2_2_2_csafe_tpashek.tiff,003859R_20171027_2_2_1_csafe_tpashek.tiff,3,3,True,Adidas/Seeley,Adidas/Seeley,7 W,7 W,R,R,outside,30937,30431,4.387292984637688,8.365811595390731,0.727093813482174,1.3057595747962627,2.5094698764861616,4.183360407950989,7.09893899093326,40.628357176711845,38.76989980762044,0.009514128310642708,16,8,-0.05999774085613481,0.6032582344765168,0.6240347014557523
003271L_20171027_2_1_1_csafe_tpashek.tiff,003271L_20171027_2_1_2_csafe_tpashek.tiff,3,3,True,Adidas/Seeley,Adidas/Seeley,7 W,7 W,L,L,outside,29143,29870,3.05334874935826,5.940207249336594,0.5703999445909378,0.9738115356097793,1.7457882123400041,2.9776901850047164,4.901322349810566,337.9949572368276,72.02759462068138,0.010746173486156923,12,13,0.005163921361763357,0.763510963181553,0.7511215266153332
003271L_20180228_2_1_1_csafe_hanrahan.tiff,003271L_20180228_2_1_2_csafe_boekhoff.tiff,3,3,True,Adidas/Seeley,Adidas/Seeley,7 W,7 W,L,L,outside,25145,45307,6.331003523544823,8.715618447588376,0.8993721794310146,1.7609460181676235,3.5067775371125944,6.705514054370732,14.637217851914407,13.465836743570982,139.896555744074,0.01377435039550455,19,22,-0.8247347507988126,0.44915490157088883,0.23762332531396915
003271L_20180124_2_1_1_csafe_boekhoff.tiff,003271L_20180124_2_1_2_csafe_boekhoff.tiff,3,3,True,Adidas/Seeley,Adidas/Seeley,7 W,7 W,L,L,outside,37181,39432,5.003507286320815,6.558930758246498,0.9118206919505176,1.7564588449765381,3.371527673624943,5.722839080809512,9.273354132329969,36.574874453100904,39.351049738371486,0.009794420224442633,20,12,-0.10862097144722344,0.4586482343132245,0.44139277743964295
003271L_20171027_2_2_1_csafe_tpashek.tiff,003271L_20171027_2_2_2_csafe_tpashek.tiff,3,3,True,Adidas/Seeley,Adidas/Seeley,7 W,7 W,L,L,outside,19948,32521,11.450305331405636,17.91940116493022,1.1549571936385856,2.5518252607299985,5.726331031288106,11.159260227224555,28.701084321453305,44.17971230218837,161.05204135466468,0.025502420837389923,6,36,-0.7424210438457147,0.3042911570082214,0.19159927431505797
003859R_20180411_2_1_2_csafe_tpashek.tiff,003859R_20180411_2_1_1_csafe_tpashek.tiff,3,3,True,Adidas/Seeley,Adidas/Seeley,7 W,7 W,R,R,outside,60859,63241,4.388022426656243,4.708636428086513,0.8698255261929948,1.6511261090281446,3.2675409824218153,5.547996010779222,8.273704872515811,48.07280194170651,27.72311948374029,0.004298777547751088,14,8,-0.02297918049691857,0.4738658209960729,0.46593191126010025
003859R_20180124_2_1_1_csafe_boekhoff.tiff,003859R_20180124_2_1_2_csafe_boekhoff.tiff,3,3,True,Adidas/Seeley,Adidas/Seeley,7 W,7 W,R,R,outside,65404,68341,2.0738303418772635,2.4617734324006197,0.509154161054847,0.8879072097945506,1.5141986464249573,2.535907618287925,3.9418958398842685,182.13503620647964,29.764798770311046,0.0035430430937973957,31,9,0.025032430934345515,0.8287719405540945,0.817269281982997
003271L_20180124_2_2_1_csafe_boekhoff.tiff,003271L_20180124_2_2_2_csafe_boekhoff.tiff,3,3,True,Adidas/Seeley,Adidas/Seeley,7 W,7 W,L,L,outside,23815,30503,4.444644077237973,4.022481897174732,0.8991696650468837,1.760590817172366,3.5122094346559574,6.078109854427449,8.578240415390848,147.88285405163884,125.22322951505538,0.017277677264237942,11,45,-0.2596216916719617,0.4421583035901743,0.3323607514015015
003859R_20180124_2_2_2_csafe_boekhoff.tiff,003859R_20180124_2_2_1_csafe_boekhoff.tiff,3,3,True,Adidas/Seeley,Adidas/Seeley,7 W,7 W,R,R,outside,49579,48441,3.248930751334664,5.592807053457877,0.6773758183501261,1.1997870137589186,2.1735189054356705,3.5483240282241013,5.389680767081265,127.89566378592656,57.24183281134653,0.009765514327691072,7,14,-0.02474113028148605,0.6808729502410295,0.6925951157077682
003859R_20180411_2_2_1_csafe_tpashek.tiff,003859R_20180411_2_2_2_csafe_tpashek.tiff,3,3,True,Adidas/Seeley,Adidas/Seeley,7 W,7 W,R,R,outside,42166,45270,2.0186971740003963,3.671075715402827,0.4902308639884626,0.8408505878654439,1.4489463110147192,2.39706208544165,3.52382904195877,288.06121337522376,32.77276874362277,0.004890617330233075,12,12,-0.022563219953703022,0.855049091685244,0.8233046167439806
003271L_20180411_2_2_1_csafe_tpashek.tiff,003271L_20180411_2_2_2_csafe_tpashek.tiff,3,3,True,Adidas/Seeley,Adidas/Seeley,7 W,7 W,L,L,outside,24013,23546,2.1459465677881826,3.4252007106166316,0.48670959910037487,0.9038960881480278,1.5801188408921756,2.6322567168287176,3.949328744894478,570.3426341992521,33.66961166411753,0.008634692837586494,4,19,-0.022217941099127645,0.8200558031066506,0.815934765989977
003859R_20180228_2_2_1_csafe_boekhoff.tiff,003859R_20180228_2_2_2_csafe_boekhoff.tiff,3,3,True,Adidas/Seeley,Adidas/Seeley,7 W,7 W,R,R,outside,60185,57918,2.3484977757790406,3.885720981772361,0.5250433556576634,0.9038777812757741,1.5387037265322372,2.5934330100280043,4.0937271360482566,116.07534550228469,18.0544021612917,0.0038579656688458573,14,6,0.021073138945825916,0.8157348176455927,0.8343520149176422
