q_file_name,k_file_name,q_number,k_number,mated,q_model,k_model,q_size,k_size,q_foot,k_foot,partial_type,q_points_count,k_points_count,mean,std,0.1,0.25,0.5,0.75,0.9,kurtosis,centroid_distance,cluster_proprtion,iterations_q,iterations_k,wcv,q_pct,k_pct
001732L_20180418_2_2_2_csafe_jekruse.tiff,001732L_20180418_2_2_1_csafe_jekruse.tiff,1,1,True,Nike/Winflo 4,Nike/Winflo 4,10.5 M,10.5 M,L,L,inside,12872,12515,3.5031798438639545,8.376995086954986,0.606323457370853,1.105059209151403,2.013014101246763,3.406490722363387,5.381957062958364,99.90693278665319,23.947902660185466,0.010187349616246613,6,5,0.023368438662963772,0.7060285891858297,0.7296044746304434
001351R_20171031_2_1_2_csafe_bpbryson.tiff,001351R_20171031_2_1_1_csafe_bpbryson.tiff,1,1,True,Nike/Winflo 4,Nike/Winflo 4,10.5 M,10.5 M,R,R,inside,9873,9976,3.1081077510093875,5.573615816531623,0.7135530743616041,1.2979897578096724,2.285529724757285,3.4823585673839443,5.241180414090114,475.36022443127086,18.338731075119334,0.00788586482452739,2,3,-0.05052872484922336,0.6864175022789426,0.680934242181235
001732L_20180418_2_1_1_csafe_jekruse.tiff,001732L_20180418_2_1_2_csafe_jekruse.tiff,1,1,True,Nike/Winflo 4,Nike/Winflo 4,10.5 M,10.5 M,L,L,inside,18375,18197,9.35487008469852,13.856133166155596,1.0930777920281232,2.2478194709618684,4.723404883840919,10.855918308957628,21.574615237880906,22.469992866339304,39.314755457129415,0.010046255254547198,8,7,0.038581788403825895,0.3539591836734694,0.3481343078529428
001732L_20180124_2_1_1_csafe_jekruse.tiff,001732L_20180124_2_1_2_csafe_jekruse.tiff,1,1,True,Nike/Winflo 4,Nike/Winflo 4,10.5 M,10.5 M,L,L,inside,19947,19221,3.0859012222866364,4.218319745654621,0.5877308182307635,1.0446952361071724,1.9939721006913091,3.5194817928354643,6.054812796952359,59.00487085492734,39.56674267530545,0.00722905882376842,6,13,-0.04588415675605674,0.697648769238482,0.7310753862962385
001351R_20180228_2_1_2_csafe_jekruse.tiff,001351R_20180228_2_1_1_csafe_jekruse.tiff,1,1,True,Nike/Winflo 4,Nike/Winflo 4,10.5 M,10.5 M,R,R,inside,13779,16305,15.191463138988187,19.274590975484518,1.3382208080649047,3.193149593616085,7.787035277014249,19.61021994470842,37.057469089714374,7.376227326222297,165.43900719637728,0.018018925966487454,5,22,-0.5103842145445983,0.24247042601059585,0.20637841153020545
001732L_20180228_2_1_1_csafe_jekruse.tiff,001732L_20180228_2_1_2_csafe_jekruse.tiff,1,1,True,Nike/Winflo 4,Nike/Winflo 4,10.5 M,10.5 M,L,L,inside,18172,18040,2.7952135016814945,3.561293133584772,0.6627991752424964,1.1017832907523788,2.0126261293187437,3.430949858163596,5.168453604621597,154.67739926427666,35.36535117701917,0.00804121377379378,7,11,-0.04403858834081097,0.7060312568787145,0.6988359201773836
001732L_20171031_2_2_2_csafe_bpbryson.tiff,001732L_20171031_2_2_1_csafe_bpbryson.tiff,1,1,True,Nike/Winflo 4,Nike/Winflo 4,10.5 M,10.5 M,L,L,inside,16954,18012,3.9454019897284422,9.929080733738836,0.7773970567380715,1.440666881951288,2.7299400997738834,4.313732494724754,5.964087412706974,257.07339059131334,27.78610338291718,0.007315854464040831,5,4,-0.05977340304751935,0.5704848413353781,0.5275371974239396
001351R_20180124_2_1_1_csafe_jekruse.tiff,001351R_20180124_2_1_2_csafe_jekruse.tiff,1,1,True,Nike/Winflo 4,Nike/Winflo 4,10.5 M,10.5 M,R,R,inside,11850,12159,4.051518942535903,5.131461012719749,0.7088567274485313,1.3202730156347582,2.596396807722514,5.012200957095473,8.855293076926841,91.31397844114059,45.38186460673573,0.01625526130210336,7,9,-0.04459960607272332,0.5783966244725739,0.5560490171889135
001732L_20180228_2_2_1_csafe_jekruse.tiff,001732L_20180228_2_2_2_csafe_jekruse.tiff,1,1,True,Nike/Winflo 4,Nike/Winflo 4,10.5 M,10.5 M,L,L,inside,16890,16882,2.2903134852406386,3.1185897449932036,0.5261793658857328,0.9313195380884113,1.6188311398125608,2.7335674717834753,4.342220486462034,174.19530908456557,19.127057216551215,0.008107708517878643,7,5,-0.04719204344263457,0.7985790408525755,0.7851557872290013
001732L_20171031_2_1_1_csafe_bpbryson.tiff,001732L_20171031_2_1_2_csafe_bpbryson.tiff,1,1,True,Nike/Winflo 4,Nike/Winflo 4,10.5 M,10.5 M,L,L,inside,19607,19044,5.499421003400589,13.493059770814249,0.7634159680417179,1.4450604004464311,2.7024558092831428,4.515874354721005,7.3629744208685075,51.37776272362951,28.874561456570515,0.008246774661507306,5,5,-0.05828008478951388,0.572040597745703,0.5902646502835539
001351R_20171031_2_2_1_csafe_bpbryson.tiff,001351R_20171031_2_2_2_csafe_bpbryson.tiff,1,1,True,Nike/Winflo 4,Nike/Winflo 4,10.5 M,10.5 M,R,R,inside,11335,10818,7.428366842389468,12.429518095686182,1.1181847977397463,2.2741175479477667,4.285956722114195,8.20866918448996,16.154022758777142,166.43750945968802,44.522677505912455,0.011553977594270867,3,7,-0.004039225538706117,0.3610057344508161,0.382140876317249
