q_file_name,k_file_name,q_number,k_number,mated,q_model,k_model,q_size,k_size,q_foot,k_foot,partial_type,q_points_count,k_points_count,mean,std,0.1,0.25,0.5,0.75,0.9,kurtosis,centroid_distance,cluster_proprtion,iterations_q,iterations_k,wcv,q_pct,k_pct
001732L_20180418_2_2_2_csafe_jekruse.tiff,001732L_20180418_2_2_1_csafe_jekruse.tiff,1,1,True,Nike/Winflo 4,Nike/Winflo 4,10.5 M,10.5 M,L,L,full,43059,41044,3.27867353478764,8.838026531592492,0.532187612027318,0.9547340763246392,1.6923145784176878,2.8724423860361816,4.7380047541135415,123.61046754171709,33.01999682208855,0.005295329661001426,15,6,0.019581350735105318,0.7811607329478157,0.8082545560861515
001351R_20171031_2_1_2_csafe_bpbryson.tiff,001351R_20171031_2_1_1_csafe_bpbryson.tiff,1,1,True,Nike/Winflo 4,Nike/Winflo 4,10.5 M,10.5 M,R,R,full,50309,51888,2.5862502715654574,5.483836744819211,0.48545096795601644,0.8344835082132421,1.4512518488519939,2.5732548314958765,4.319954561328195,169.66431713685822,67.98748791723708,0.0060100939578074525,24,13,0.006847717240211182,0.8164741895088354,0.7941142460684552
001732L_20180418_2_1_1_csafe_jekruse.tiff,001732L_20180418_2_1_2_csafe_jekruse.tiff,1,1,True,Nike/Winflo 4,Nike/Winflo 4,10.5 M,10.5 M,L,L,full,46301,47816,4.044306129627434,11.62359663003662,0.6059333912297672,1.1009286504140146,2.0573028295185436,3.5017448146120804,5.582474615677562,86.63563001344602,48.73907055619814,0.007239176162011225,11,12,0.012636534498355733,0.697220362411179,0.6761753387987285
001732L_20180124_2_1_1_csafe_jekruse.tiff,001732L_20180124_2_1_2_csafe_jekruse.tiff,1,1,True,Nike/Winflo 4,Nike/Winflo 4,10.5 M,10.5 M,L,L,full,50977,47526,3.151662022623568,4.393691084732472,0.634292237881967,1.1562201092149775,2.128079618530098,3.624575705487408,5.897527767835322,83.31998753373787,39.161442951133914,0.005431374224495839,8,9,-0.0003231606204087778,0.680954155795751,0.7194798636535791
001351R_20180228_2_1_2_csafe_jekruse.tiff,001351R_20180228_2_1_1_csafe_jekruse.tiff,1,1,True,Nike/Winflo 4,Nike/Winflo 4,10.5 M,10.5 M,R,R,full,52461,52291,2.999520214772614,6.403853644598417,0.5502348224634867,0.9918853127864253,1.8339408408151927,3.221819761755871,5.3555285914517565,221.1511522996279,27.87540920168635,0.004954357958540669,15,5,0.01585623367455547,0.7396923428832847,0.7364173567153047
001732L_20180228_2_1_1_csafe_jekruse.tiff,001732L_20180228_2_1_2_csafe_jekruse.tiff,1,1,True,Nike/Winflo 4,Nike/Winflo 4,10.5 M,10.5 M,L,L,full,46422,47233,2.48930067060727,2.976106075946594,0.5547191597498641,0.9842996374928428,1.8662477014387604,3.1289766381311654,4.817601022965059,272.6210753667073,34.46107995413938,0.006061012978179314,13,6,-0.0284449846033211,0.7432898194821421,0.7223127897868016
001732L_20171031_2_2_2_csafe_bpbryson.tiff,001732L_20171031_2_2_1_csafe_bpbryson.tiff,1,1,True,Nike/Winflo 4,Nike/Winflo 4,10.5 M,10.5 M,L,L,full,40866,41334,2.680222376782622,8.580652822097827,0.5541498193438235,0.9771212230864993,1.7056336238047884,2.7505774602564546,3.917246018844658,794.6213916118751,23.856653430771036,0.004665082721367925,13,7,-0.027849856863845165,0.8063916213967601,0.7872211738520346
001351R_20180124_2_1_1_csafe_jekruse.tiff,001351R_20180124_2_1_2_csafe_jekruse.tiff,1,1,True,Nike/Winflo 4,Nike/Winflo 4,10.5 M,10.5 M,R,R,full,50604,49317,3.1781720617566926,4.355249733837108,0.6095461725708606,1.1183375776547189,2.126492921817006,3.682179856623445,5.9688085310042975,74.24986525578494,48.0611681254248,0.006616161017715384,18,12,-0.046831342579407,0.6802426685637499,0.6888699637041994
001732L_20180228_2_2_1_csafe_jekruse.tiff,001732L_20180228_2_2_2_csafe_jekruse.tiff,1,1,True,Nike/Winflo 4,Nike/Winflo 4,10.5 M,10.5 M,L,L,full,39827,40894,2.342325455760057,3.0528304726361513,0.5446730329667249,0.940106192408493,1.6183893862827066,2.8201526154754726,4.484084094078109,146.83612369140297,58.158178122346676,0.005992283241951543,5,18,-0.0062088904988151315,0.787279985939187,0.7721915195383185
001732L_20171031_2_1_1_csafe_bpbryson.tiff,001732L_20171031_2_1_2_csafe_bpbryson.tiff,1,1,True,Nike/Winflo 4,Nike/Winflo 4,10.5 M,10.5 M,L,L,full,48340,47802,3.4109259915442327,9.498729807919593,0.5217341802844587,0.8953557897611236,1.6587583705303415,2.902110558494197,4.851225920560338,103.08658749712104,24.753894329398886,0.006797418624022245,9,4,-0.010484607435015912,0.7740380637153496,0.7898414292289025
001351R_20171031_2_2_1_csafe_bpbryson.tiff,001351R_20171031_2_2_2_csafe_bpbryson.tiff,1,1,True,Nike/Winflo 4,Nike/Winflo 4,10.5 M,10.5 M,R,R,full,43125,40356,3.3086651759568495,9.79488005561397,0.5050982486664211,0.8788856733350544,1.5402784948379176,2.7130962573628317,4.68922696998643,203.68181961049848,41.20936278626242,0.0054192004774493065,8,10,0.026527545359542336,0.800695652173913,0.8424273961740509
