col,km_kld,km_kst,knm_kld,knm_kst
mean,0.5599391308232089,0.09159983866375628,0.8439084131879866,0.08332643430747579
std,1.2682851051982265,0.11766275979880422,1.025529403248255,0.11676108476340283
0.1,0.7243308956016821,0.27226677422416246,0.5980882372622343,0.2067815453029461
0.25,0.6032809503113008,0.2739513144158679,0.5034354819200091,0.20756803425070666
0.5,0.4216663085359702,0.2717448040239157,0.4287061388642798,0.22125767270232874
0.75,0.4022085749273554,0.2112496441112271,0.4708102646158134,0.14680141449741585
0.9,0.729052877590721,0.12015398120907278,0.7286157695309164,0.06291320237011105
centroid_distance_n_clusters_10,0.7053423375623458,0.10262645914396888,0.667159217253119,0.1185055527302402
cluster_proportion_n_clusters_10,1.0028544118449205,0.05316385119104108,1.504810885462273,0.13889513086466476
iterations_k_n_clusters_10,0.34174373660324914,0.1280725064059979,0.4740594749324916,0.11388714770617246
wcv_ratio_n_clusters_10,1.7157063068544327,0.05951053430767772,1.2929446384497938,0.0934561754166026
centroid_distance_n_clusters_20,0.45392419108989246,0.10725301319161053,0.6465175008799525,0.15567750405071373
cluster_proportion_n_clusters_20,1.0498057575913187,0.170269051912309,1.1974729654743934,0.24919281397466678
iterations_k_n_clusters_20,0.23125541016964518,0.09123208693176425,0.15861449661277727,0.141041713481485
wcv_ratio_n_clusters_20,1.4830590383758782,0.09853966973521877,1.4570835502482187,0.13503956098541742
centroid_distance_n_clusters_50,0.8625827085208342,0.16529254057132012,0.8434938720245925,0.18209880193488107
cluster_proportion_n_clusters_50,0.9343864367668238,0.201266964031508,1.1406311516775725,0.25579222499497356
iterations_k_n_clusters_50,0.2006089960813172,0.07177090253392805,0.19465504861422786,0.13226023913994772
wcv_ratio_n_clusters_50,1.1420794801681913,0.13166698301224258,1.3604877622300706,0.16393859472756733
centroid_distance_n_clusters_100,0.9274457646009318,0.1341226155452216,1.0872618308664317,0.11426560855321513
cluster_proportion_n_clusters_100,0.8741658493925178,0.19548970295150422,0.954336905370271,0.27498728608091966
iterations_k_n_clusters_100,0.32196230911569645,0.10448894372212204,0.18859061573192185,0.12563717431670077
wcv_ratio_n_clusters_100,1.2186745037268072,0.08665298472050868,1.3337384555120075,0.156132839757312
centroid_distance_n_clusters_500,1.1179430897110216,0.1644977223118535,1.6177299290757976,0.25198396272160656
cluster_proportion_n_clusters_500,1.0890601665566444,0.3427979975325045,0.8664417956458627,0.4101273757288328
iterations_k_n_clusters_500,0.12738273759862956,0.06076800797190853,0.22672106442647336,0.09207834139533783
wcv_ratio_n_clusters_500,1.0251141086717457,0.1972216949795957,0.9270754571229585,0.2520608375811621
centroid_distance_n_points_per_cluster_10,5.468788722311747,0.8545838473948942,6.607570592860673,0.9437039490024008
cluster_proportion_n_points_per_cluster_10,2.671979878013999,0.6978919521685489,2.379351114905638,0.7049188083214079
iterations_k_n_points_per_cluster_10,0.10951597803386777,0.1463651893328272,0.07955615062927528,0.15327664305228675
wcv_ratio_n_points_per_cluster_10,0.5565563482081999,0.07834891335294676,0.2867448712826087,0.09502915331212375
centroid_distance_n_points_per_cluster_30,1.932508038899978,0.47561568757710926,3.0684660323486654,0.6269144796754699
cluster_proportion_n_points_per_cluster_30,2.8801531931149364,0.6706545980829458,2.6779540342600825,0.70169597767081
iterations_k_n_points_per_cluster_30,0.1343144531167861,0.13665535731232797,0.0967773087884379,0.06653223421995673
wcv_ratio_n_points_per_cluster_30,0.4518458845664272,0.0626304925500617,0.09282255844474721,0.11393445531205279
centroid_distance_n_points_per_cluster_100,1.6522350309531488,0.27424788839328085,1.9764371183471519,0.38275992572705875
cluster_proportion_n_points_per_cluster_100,2.4357929029275307,0.6188253297902628,2.4649165962201676,0.6648551795914989
iterations_k_n_points_per_cluster_100,0.11585508555843765,0.09157018126601499,0.09554058315288547,0.09327285844381632
wcv_ratio_n_points_per_cluster_100,0.7383743397611081,0.05693627218373352,0.6875959043108782,0.08119167859212564
centroid_distance_n_points_per_cluster_1000,1.0250012979843628,0.0972347442346019,0.9879701930983,0.15455394841105577
cluster_proportion_n_points_per_cluster_1000,1.5440022198738794,0.4860432286229477,1.8621933756110431,0.5546343713410524
iterations_k_n_points_per_cluster_1000,0.15905401881612788,0.0706083325424694,0.17756277602725304,0.05815878797913736
wcv_ratio_n_points_per_cluster_1000,1.2447330306637465,0.06788578342981873,1.275388765999206,0.05893345002542783
q_pct_threshold_1,1.8789499987529739,0.27326919426781815,1.026814750221258,0.2058649604390146
k_pct_threshold_1,1.7572766383509801,0.3300334535446522,1.2720642783036982,0.21105105673364635
q_pct_threshold_2,1.8907777254929108,0.2786846350953782,1.2282836075053112,0.21164240180715055
k_pct_threshold_2,1.781041481244358,0.3237757426212395,1.1181791950863333,0.21941267607299564
q_pct_threshold_3,1.657553504225695,0.27342934421562115,1.1800019765870917,0.21377715752250068
k_pct_threshold_3,1.7043504213966143,0.3281887634051438,1.0178515429184416,0.2406892718176765
q_pct_threshold_5,1.0335311723428904,0.24498789978172156,0.9815943441045726,0.19912954005180183
k_pct_threshold_5,1.295219633420685,0.30516275979880425,1.0799983829295372,0.23851312194718105
q_pct_threshold_10,0.6743883807665779,0.17582684824902725,0.9823740744418576,0.1694794980663016
k_pct_threshold_10,0.6151277362318646,0.26048092436177284,0.7471329853041739,0.2010041039348101
peak_value,3.2175875117995294,0.6882236405048876,3.179999480919392,0.7123342755431504
MSE,1.4678908915254067,0.28358403720223974,1.398248037522928,0.29176965926696863
SSIM,0.61300741736795,0.24090111037297143,0.5654651779503016,0.24296595035066765
