col,km_kld,km_kst,knm_kld,knm_kst
mean,1.028012579438695,0.04206124999259696,1.2089257832342155,0.08280605064279209
std,1.2934432840120393,0.054788598096524144,1.5316099492871753,0.07339775052334038
0.1,0.5520956708580665,0.03227143779353149,0.8034851911755461,0.07463366172696415
0.25,0.4527432149603084,0.03850777913994166,1.209192559006506,0.06369377786713658
0.5,0.5047205069260767,0.0359670474802931,1.0782396340048985,0.06738968457653778
0.75,0.5054603982737564,0.04084122499985192,0.8570068636383229,0.06555060139793975
0.9,0.6929295526529962,0.04052141262311301,1.0412244744198538,0.09460929830993578
centroid_distance_n_clusters_10,1.0045126722890063,0.04704203163773553,0.9938012467051127,0.057348645228436614
cluster_proportion_n_clusters_10,1.391831861978636,0.06471462667827466,0.8581696579583235,0.04114579021442173
iterations_k_n_clusters_10,0.33809347869805206,0.02652073746365098,0.18339172935324888,0.03445767743308932
wcv_ratio_n_clusters_10,1.3328419563839635,0.04377283845329265,1.4115469568792103,0.09023334476600477
centroid_distance_n_clusters_20,1.7307009727889155,0.040663551457219185,1.0743078503737555,0.07552659278795548
cluster_proportion_n_clusters_20,1.432246224702272,0.04209678470112345,1.1800211468005768,0.04832471940676261
iterations_k_n_clusters_20,0.2344077508000171,0.03591374541750322,0.17157206727919783,0.0924094946365002
wcv_ratio_n_clusters_20,1.1821011470270828,0.0436662343277129,1.4170260913414048,0.06410771941858952
centroid_distance_n_clusters_50,0.8020346200600857,0.054202275405836,1.1031716193663414,0.04372996818563505
cluster_proportion_n_clusters_50,1.190790465052674,0.052692050293457415,1.1249909617042129,0.07146405213298167
iterations_k_n_clusters_50,0.20981763677342327,0.04973082458291139,0.16496254457969908,0.10877201282036121
wcv_ratio_n_clusters_50,1.4393099243210747,0.050636959650338514,1.3258332270115043,0.039779783094627034
centroid_distance_n_clusters_100,1.3137884278184644,0.05525647175879042,1.4512557248497224,0.0958688633164997
cluster_proportion_n_clusters_100,1.1161897895797255,0.06796013005703316,0.9574044810064002,0.048703180253805295
iterations_k_n_clusters_100,0.14237316568494532,0.028563983203927765,0.1583590871690511,0.09220252386077372
wcv_ratio_n_clusters_100,1.1494738262767328,0.038004370769148824,1.31236467557683,0.09952337587075562
centroid_distance_n_clusters_500,1.5357835052832043,0.04357147510497547,1.693395555460866,0.12470284910056413
cluster_proportion_n_clusters_500,1.0355915893933885,0.05160824168339756,0.8258810178696597,0.05693470367698365
iterations_k_n_clusters_500,0.07686600808469028,0.0607643515804062,0.058353359475326515,0.05776850023062459
wcv_ratio_n_clusters_500,0.7032863601133044,0.05997666554140095,0.7835193193674916,0.039294880134353595
centroid_distance_n_points_per_cluster_10,1.1079840463373165,0.04316282595692013,0.9897859246362012,0.07693399406289546
cluster_proportion_n_points_per_cluster_10,0.9322840857338117,0.052010968380031844,1.208460954620701,0.06788050098754626
iterations_k_n_points_per_cluster_10,0.052942418888172305,0.05262690332782542,0.026565970136609388,0.03973247548874669
wcv_ratio_n_points_per_cluster_10,0.5869395885798305,0.059502869427713545,0.3480845941678021,0.05082610906768535
centroid_distance_n_points_per_cluster_30,1.5825357459212295,0.04459605920082439,1.646429133613334,0.07736567596655351
cluster_proportion_n_points_per_cluster_30,1.0489543868707627,0.04490402667472118,1.0085790191110346,0.0639362293472733
iterations_k_n_points_per_cluster_30,0.07108835366704777,0.05594347612363705,0.060295145315255906,0.04812366208177119
wcv_ratio_n_points_per_cluster_30,0.412756728129269,0.051779992774609304,0.09282255844474721,0.03934810119096897
centroid_distance_n_points_per_cluster_100,1.8543463818954666,0.046603770232574684,1.622578633343908,0.07252255981455417
cluster_proportion_n_points_per_cluster_100,1.1419839112859835,0.04018975534353178,1.0714390499185606,0.07773230991212612
iterations_k_n_points_per_cluster_100,0.08321165523710798,0.03715153776451151,0.09316727418438647,0.06756708809858906
wcv_ratio_n_points_per_cluster_100,0.7966890583022384,0.07095096802468483,0.6511978736232134,0.048673613000130095
centroid_distance_n_points_per_cluster_1000,0.891558313918975,0.05245515223661375,1.0208872385713665,0.06118056130474377
cluster_proportion_n_points_per_cluster_1000,1.2540021068796345,0.05490704712494594,1.3452714985652472,0.04083829077619954
iterations_k_n_points_per_cluster_1000,0.15481940561698285,0.04183619683859541,0.17073113223502187,0.06145258003855571
wcv_ratio_n_points_per_cluster_1000,1.1309157441424729,0.05000917979970275,1.1745509483668621,0.05285442266980473
q_pct_threshold_1,1.3253978470392156,0.03752465220404036,1.0159827129849208,0.06229229004293166
k_pct_threshold_1,1.417457425984066,0.06135659672251541,0.8632050051434186,0.06969593036320415
q_pct_threshold_2,1.208704552562925,0.033171650409537554,0.9959765555408098,0.06198479060470949
k_pct_threshold_2,1.1691857714556542,0.06576290057980802,0.9970355616425223,0.079547739287784
q_pct_threshold_3,0.987100309643251,0.044732275583509576,1.0768752322539241,0.06082575426064126
k_pct_threshold_3,1.0978105261622462,0.05594347612363712,0.8215881971798433,0.0603940723569832
q_pct_threshold_5,0.76761564460826,0.039638967361370195,0.7913655784194327,0.06433243054652113
k_pct_threshold_5,0.6646923499540771,0.07535727188197744,0.7924224972775546,0.052132981680129635
q_pct_threshold_10,0.45185931895960196,0.04034966153190127,0.6034759170811764,0.10153986257140493
k_pct_threshold_10,0.5073546274329626,0.07550533316750474,0.6233813182642676,0.07003299705510155
peak_value,1.5307318000675096,0.051963588768663097,1.0530266368106787,0.07766726195404068
MSE,1.1791928717890994,0.08406327547098291,1.198630099737872,0.10062327770747341
SSIM,0.42316448704514004,0.09240800952330193,0.5151711582312222,0.06607689851335849
