col,km_kld,km_kst,knm_kld,knm_kst
mean,0.8859782759012508,0.23587548638132297,1.2706371095844529,0.42813229571984435
std,1.38940474095423,0.30238132295719844,2.7138887061802093,0.5052217898832685
0.1,0.616934863946888,0.2462490272373541,2.1727094342378006,0.6786147859922179
0.25,0.5253213963327167,0.2412295719844358,1.9011779763215728,0.6480700389105059
0.5,0.5561857103968428,0.2323579766536965,1.517039045232547,0.5966848249027238
0.75,0.7858020605761389,0.19428015564202333,1.2573869082885398,0.4841011673151751
0.9,0.8999860397021355,0.21500389105058365,0.7448131567865328,0.3355875486381323
centroid_distance_n_clusters_10,1.5618630806880165,0.1584980544747082,1.393603187527779,0.11024124513618677
cluster_proportion_n_clusters_10,1.7106762710167434,0.17362645914396888,1.2104495240319122,0.15813229571984436
iterations_k_n_clusters_10,0.28501063318735176,0.12918287937743192,0.2653001761875482,0.043284046692607006
wcv_ratio_n_clusters_10,1.672996109825911,0.15659143968871597,1.594774034935953,0.08904280155642023
centroid_distance_n_clusters_20,0.39652375345687274,0.05351750972762646,0.8823915081957244,0.3374474708171206
cluster_proportion_n_clusters_20,1.3294574286199952,0.11926070038910506,1.2820188215588224,0.2639922178988327
iterations_k_n_clusters_20,0.3448512349573319,0.07776653696498055,0.23495191538883162,0.1351750972762646
wcv_ratio_n_clusters_20,1.7221518766165926,0.13673929961089495,1.8455550656575166,0.12474708171206227
centroid_distance_n_clusters_50,1.2804693013519353,0.2144124513618677,2.248003772659113,0.4683891050583658
cluster_proportion_n_clusters_50,1.6535777067267612,0.13361867704280156,1.7441857302335715,0.28926070038910506
iterations_k_n_clusters_50,0.12298626589632639,0.04202334630350194,0.2750151456077829,0.21489494163424125
wcv_ratio_n_clusters_50,1.3300601377197592,0.13135408560311285,1.7377110060740415,0.17627237354085604
centroid_distance_n_clusters_100,1.8917177337904665,0.21975875486381324,2.5981763755646963,0.38289494163424126
cluster_proportion_n_clusters_100,1.2596292583989361,0.14012451361867706,1.564759900424257,0.3282490272373541
iterations_k_n_clusters_100,0.23396737402945494,0.14761089494163424,1.0570560817960954,0.3299455252918288
wcv_ratio_n_clusters_100,1.627076949501064,0.21161089494163426,1.7459657338882768,0.23318287937743193
centroid_distance_n_clusters_500,2.0186735959157818,0.2570350194552529,2.625413786206182,0.392715953307393
cluster_proportion_n_clusters_500,0.8396352246097039,0.15562645914396886,1.4494195501505571,0.46483268482490275
iterations_k_n_clusters_500,0.22113477711581755,0.1502490272373541,0.14951240452827855,0.11998443579766536
wcv_ratio_n_clusters_500,1.1120267236340045,0.2818365758754864,1.0095913312972635,0.3328560311284047
centroid_distance_n_points_per_cluster_10,1.2526396278703238,0.09991439688715954,0.8859800887852017,0.1216964980544747
cluster_proportion_n_points_per_cluster_10,2.3100764777458878,0.5127237354085603,2.165361396510837,0.5428326848249028
iterations_k_n_points_per_cluster_10,0.39133291591900576,0.10822568093385215,0.12387092178998364,0.10638910505836575
wcv_ratio_n_points_per_cluster_10,0.6603312880555414,0.23139299610894942,0.3274685732862922,0.23274708171206226
centroid_distance_n_points_per_cluster_30,2.231947297838363,0.2105603112840467,1.7433138077341026,0.21878599221789882
cluster_proportion_n_points_per_cluster_30,1.2640955503839428,0.4287937743190662,1.820514333979465,0.5223579766536965
iterations_k_n_points_per_cluster_30,0.2372107170517474,0.10011673151750973,0.14032200517607268,0.06801556420233462
wcv_ratio_n_points_per_cluster_30,0.5105240714461098,0.2643035019455253,0.09282255844474721,0.2630739299610895
centroid_distance_n_points_per_cluster_100,2.0231476362814718,0.10622568093385215,2.5954864935382376,0.3117976653696498
cluster_proportion_n_points_per_cluster_100,1.1977863722163011,0.34417898832684823,1.651034612654902,0.49396108949416345
iterations_k_n_points_per_cluster_100,0.17765578686772887,0.07452140077821012,0.23401613910154842,0.24965758754863812
wcv_ratio_n_points_per_cluster_100,1.0862314652931406,0.209284046692607,0.7505642277706117,0.26634241245136187
centroid_distance_n_points_per_cluster_1000,1.094383822358326,0.1915875486381323,2.5625519871898645,0.5248249027237354
cluster_proportion_n_points_per_cluster_1000,1.028175053104153,0.20490272373540855,1.1934621507014063,0.4201400778210117
iterations_k_n_points_per_cluster_1000,0.1778179499207663,0.1044591439688716,0.19389646008329756,0.13547081712062256
wcv_ratio_n_points_per_cluster_1000,1.2110410045893718,0.11189883268482491,1.5670831346747502,0.0823035019455253
q_pct_threshold_1,1.965829843376963,0.24970428015564203,3.818932302687945,0.6826147859922179
k_pct_threshold_1,1.7984023433008136,0.26007003891050584,3.8433219834916397,0.6975252918287937
q_pct_threshold_2,1.898917213620022,0.2482490272373541,3.652292676731977,0.6542879377431907
k_pct_threshold_2,1.7097593554456831,0.24803112840466926,3.821368811397193,0.6726147859922179
q_pct_threshold_3,1.41534039790753,0.2223579766536965,3.839944557896158,0.6221789883268483
k_pct_threshold_3,2.073037257664578,0.22726848249027237,3.4857587480883097,0.6481789883268483
q_pct_threshold_5,1.2573846059638063,0.2054785992217899,3.0318929989065313,0.5701400778210117
k_pct_threshold_5,1.271971513923891,0.21569649805447472,2.9365379874632276,0.5947237354085603
q_pct_threshold_10,0.805965555466716,0.2470739299610895,1.8592960309669706,0.4569416342412451
k_pct_threshold_10,0.930333013241089,0.2858365758754864,1.6343467284816693,0.47668482490272374
peak_value,2.261897277468291,0.4910894941634241,3.0936041613147847,0.677307392996109
MSE,4.097853606766896,0.6291984435797665,3.2968822558134767,0.6015252918287938
SSIM,1.2944526442367328,0.3976342412451362,1.4270114988462628,0.34454474708171207
