col,km_kld,km_kst,knm_kld,knm_kst
mean,1.9092995587312926,0.3954021136002579,1.3250002449089229,0.10531162940621183
std,1.4661622901703677,0.27632215135956534,1.2410802249533788,0.1031876683627656
0.1,1.506874595059942,0.4336046324223517,0.5835567440522461,0.1185849469297539
0.25,1.1797946116387483,0.44192779683650685,0.7441213526368865,0.13723436096976954
0.5,1.0587297107525298,0.44585338337209035,0.4640353596074657,0.12987244721755348
0.75,1.2202983564430108,0.45038910505836577,0.8214641077669608,0.1062095641562867
0.9,1.5629241280341786,0.4235719383878618,1.1146295903378,0.10142057882255424
centroid_distance_n_clusters_10,1.3333974752353517,0.19724057744111623,1.3813548091639158,0.07025188220937997
cluster_proportion_n_clusters_10,1.3377786978091037,0.21570579973752677,1.0079704158069047,0.06915248773973709
iterations_k_n_clusters_10,0.2941870372100333,0.10099463541546752,0.17212356642732488,0.04687104275550846
wcv_ratio_n_clusters_10,1.16036601833409,0.11365781778831766,1.0660940970024197,0.12394953146225222
centroid_distance_n_clusters_20,1.6471740430088568,0.2321046209103677,1.1922860053208886,0.07739506826606499
cluster_proportion_n_clusters_20,1.1594780848841564,0.23638132295719846,0.8169700506606498,0.08539014113692356
iterations_k_n_clusters_20,0.18936291925912724,0.0961480901618585,0.18350474749692647,0.03854787834135336
wcv_ratio_n_clusters_20,1.0666915917188107,0.10207676190914745,1.2502387167843365,0.07603665415697743
centroid_distance_n_clusters_50,1.2472771856435216,0.20342251283586213,0.9504259170408254,0.04912163562268323
cluster_proportion_n_clusters_50,1.103519532119572,0.22371238459236065,0.8465613108835331,0.0948529919646352
iterations_k_n_clusters_50,0.2187794601790144,0.1314495890221721,0.12171391561213098,0.06622268781801859
wcv_ratio_n_clusters_50,1.1012245575797257,0.08178689015264894,1.0623995368076362,0.04467225381622268
centroid_distance_n_clusters_100,1.4229308970179944,0.2078258467064214,1.3877044949834156,0.07384937720166691
cluster_proportion_n_clusters_100,1.2359457126769355,0.22123730803766722,0.7770488846984758,0.10383233946538346
iterations_k_n_clusters_100,0.18453987320324688,0.10462666635968045,0.17751380977364087,0.04094812700020724
wcv_ratio_n_clusters_100,1.4747737666349539,0.11639766997444337,1.3483429280860055,0.16112748371054267
centroid_distance_n_clusters_500,2.041353415610393,0.20702576382013677,1.5187804035641699,0.10353302788202517
cluster_proportion_n_clusters_500,1.308384601890768,0.23573665185458062,0.5227383404184939,0.11151658876890844
iterations_k_n_clusters_500,0.13480552332902943,0.11997214099877974,0.10415992447923228,0.02968365068035825
wcv_ratio_n_clusters_500,0.8951116236959565,0.17026224299495774,0.8713088878644799,0.15190062855432504
centroid_distance_n_points_per_cluster_10,1.306574063860358,0.2765754150070223,1.1606895323854198,0.07706122073078077
cluster_proportion_n_points_per_cluster_10,0.8231281133374154,0.09816268735753922,0.8084618105067772,0.11990306909492783
iterations_k_n_points_per_cluster_10,0.06566016070552833,0.040217116017774515,0.04611546071577027,0.028900835770036583
wcv_ratio_n_points_per_cluster_10,0.6405386436421342,0.03715492828033982,0.3091995172111696,0.0592809614809016
centroid_distance_n_points_per_cluster_30,1.4954943058283854,0.2350344208320862,1.5825053828744702,0.08540165312089883
cluster_proportion_n_points_per_cluster_30,1.24262441906535,0.15293095112011607,0.8669305994620795,0.11215550387953861
iterations_k_n_points_per_cluster_30,0.10110262308832696,0.11232242764718071,0.04412363288575953,0.024963737250477774
wcv_ratio_n_points_per_cluster_30,0.4300568467913666,0.12794418990168763,0.09282255844474721,0.08632836783091195
centroid_distance_n_points_per_cluster_100,1.8251499056325582,0.18084751226026294,1.8232200272134436,0.11595445859139361
cluster_proportion_n_points_per_cluster_100,1.0285404570934094,0.16366587617710038,0.8674842066578137,0.1430594248612806
iterations_k_n_points_per_cluster_100,0.11197497486854396,0.08950567540809985,0.06661914995771556,0.04190937766214632
wcv_ratio_n_points_per_cluster_100,0.9473859785723895,0.18598761310524253,0.6183370115670702,0.14529850574448
centroid_distance_n_points_per_cluster_1000,1.195679291560314,0.21717933368636752,0.9623188675461741,0.05774986761218425
cluster_proportion_n_points_per_cluster_1000,1.0091992467524775,0.18039278889323787,0.7665514878015813,0.13170860866161677
iterations_k_n_points_per_cluster_1000,0.16526309055679467,0.12318398452789356,0.24303514774294716,0.03918679345198353
wcv_ratio_n_points_per_cluster_1000,1.0583679775229442,0.10818962540004147,1.1936131368978824,0.05648354937489929
q_pct_threshold_1,2.4604841120199623,0.4528296456611332,1.1776020918856038,0.13096608569520868
k_pct_threshold_1,2.4093342792280854,0.3965245320378514,1.0745125484122493,0.08858471669007434
q_pct_threshold_2,2.2431012927091016,0.453762116363134,1.122553804551573,0.13302097483480302
k_pct_threshold_2,2.1671376628663426,0.4095158059539981,0.8802226721283823,0.11247783943084749
q_pct_threshold_3,2.350565656126508,0.4471081896254,0.9825293972067153,0.13469596850321183
k_pct_threshold_3,2.1156866324512555,0.40678170975986,0.9969687008601662,0.11742799254023437
q_pct_threshold_5,1.7647110554319156,0.4375589989178735,0.9915450572753461,0.12894573250754032
k_pct_threshold_5,1.6246331702896295,0.4147595146547556,1.1565755094734662,0.09874404254829275
q_pct_threshold_10,1.5799946121546249,0.40778325236571267,0.629905820285956,0.07128796076715858
k_pct_threshold_10,1.1733948134935686,0.36459604448230604,0.6156523753333042,0.11082586973038933
peak_value,2.1507913496926294,0.3917931066239956,1.033467679159599,0.15363318214261043
MSE,1.091445384244886,0.07828724702415213,1.2347339202310739,0.1793279303755209
SSIM,0.6314511858275277,0.16248014182764256,0.5903536862743135,0.0834388598531071
