col,km_kld,km_kst,knm_kld,knm_kst
mean,0.41566835583337897,0.15578416218040975,0.6914669734723201,0.1810402942533086
std,0.5353456028623929,0.10806104862924865,1.0800196163497864,0.04851986328101902
0.1,0.5320286580594856,0.25768586133172244,0.9405594347298133,0.39534966234196306
0.25,0.4280177716850838,0.27056127072117697,0.7285582666568181,0.42003240571002803
0.5,0.37415087894951826,0.27528738695520855,0.7018284482617703,0.4362116069211028
0.75,0.2721034772572698,0.24803818796676325,0.7375442750851687,0.34281456601185056
0.9,0.6215494688201494,0.19420310454903497,0.8753521725669297,0.17447636393741206
centroid_distance_n_clusters_10,1.2108422223533513,0.2642301701520293,1.203283759729989,0.24093763674854823
cluster_proportion_n_clusters_10,1.0651093039203476,0.14608910920408177,1.0835105544886603,0.2573415490875546
iterations_k_n_clusters_10,0.5914935188651729,0.27538806862936704,0.5210651544174373,0.24425508261090675
wcv_ratio_n_clusters_10,1.4090380676294196,0.09963932270845545,1.5868138275640697,0.23327380459593391
centroid_distance_n_clusters_20,0.7968419319912914,0.26593583616130384,0.7613544920045673,0.19600132461296463
cluster_proportion_n_clusters_20,1.4735493484815898,0.21139005857304458,1.3892867506456685,0.36318640379407
iterations_k_n_clusters_20,0.6061018267187035,0.31949256436224077,0.5471143119564826,0.18439322082007734
wcv_ratio_n_clusters_20,1.5005535731205801,0.139556645286617,2.185527312395738,0.24884983383203435
centroid_distance_n_clusters_50,1.0959336576012417,0.23519831328583524,1.1744107356009923,0.16259032795997777
cluster_proportion_n_clusters_50,1.347462298852067,0.21202968332652253,1.7558064705120786,0.3929014937376557
iterations_k_n_clusters_50,0.8340775256557013,0.4738198034930618,0.7560938105157332,0.4724492330254397
wcv_ratio_n_clusters_50,1.3887676828582733,0.18672897085561652,1.4327746085267814,0.3253757997942119
centroid_distance_n_clusters_100,0.9459984437465102,0.23324982676829598,0.9985023560021803,0.19754473525481062
cluster_proportion_n_clusters_100,1.3118514500663259,0.2615946792696433,2.0231030248087203,0.42566792426052297
iterations_k_n_clusters_100,0.5674899034417783,0.3542632766554732,0.36811533471382707,0.2608896195285797
wcv_ratio_n_clusters_100,1.3086255986280253,0.1588046124051667,1.7462660357352677,0.31886509053493073
centroid_distance_n_clusters_500,1.8407116513939916,0.3572126574631772,2.0777351307924126,0.3722398968694192
cluster_proportion_n_clusters_500,2.0753611657947597,0.5341636610225705,2.638446049988541,0.6758482845079418
iterations_k_n_clusters_500,1.1457904725152774,0.5729616402821456,0.9115855382103532,0.5438245833973957
wcv_ratio_n_clusters_500,1.0945983594069197,0.3957915060201718,1.0302073521787736,0.5147422326824596
centroid_distance_n_points_per_cluster_10,1.2864527800785068,0.3019147285444391,1.1552780835646326,0.3044658379951037
cluster_proportion_n_points_per_cluster_10,6.04285253901285,0.8594306155203763,6.3828420922534965,0.891967168521519
iterations_k_n_points_per_cluster_10,0.5453968935686075,0.36921746649373105,0.2681745145863407,0.25048785968564097
wcv_ratio_n_points_per_cluster_10,0.682009861155193,0.14195523811215932,0.3089894927386588,0.26068264875285324
centroid_distance_n_points_per_cluster_30,1.1905581902086102,0.0937227937387844,1.1415182021671382,0.11761262166924889
cluster_proportion_n_points_per_cluster_30,4.955726769044977,0.7958471770635301,5.596264013300403,0.8700223528437785
iterations_k_n_points_per_cluster_30,0.549225643725557,0.37942777274369405,0.5377344660446716,0.35663430037964355
wcv_ratio_n_points_per_cluster_30,0.5105240714461098,0.1441761573950689,0.09282255844474721,0.26439038236372453
centroid_distance_n_points_per_cluster_100,1.3587822964600553,0.09942611445729616,1.9108911542269946,0.0938228093621752
cluster_proportion_n_points_per_cluster_100,3.647485316741921,0.7501850766069091,4.851519735747459,0.8402954359987227
iterations_k_n_points_per_cluster_100,0.7832102577913732,0.45559049801893997,0.6402117947042347,0.4171348148498575
wcv_ratio_n_points_per_cluster_100,0.9308662682043372,0.08258266261570983,0.7320851472229782,0.21776282331791894
centroid_distance_n_points_per_cluster_1000,0.8380569776856867,0.09985845341103587,1.0195376775769118,0.09376367485482477
cluster_proportion_n_points_per_cluster_1000,2.467412603035779,0.6541229145567934,4.1573475347138675,0.7991969533901813
iterations_k_n_points_per_cluster_1000,0.9194933793923543,0.4523509170916025,0.6528882831732258,0.36302674062422385
wcv_ratio_n_points_per_cluster_1000,1.0373393712320198,0.04742699098010643,1.4748904851569098,0.16683618558773786
q_pct_threshold_1,1.8612959086620182,0.26648662414346547,1.784812000408458,0.4106122786891062
k_pct_threshold_1,1.6599693314377981,0.2957376117122399,2.285166793733494,0.4894681442408903
q_pct_threshold_2,1.5482103328942591,0.2744167865963079,2.0580863241738667,0.425809847078164
k_pct_threshold_2,1.9554834630048077,0.3050417828947758,2.2378830046564318,0.5104963750546995
q_pct_threshold_3,1.175054053983221,0.2722432469247671,1.8956752395819374,0.42976594561990705
k_pct_threshold_3,1.5339267247105512,0.3048700318035641,2.3804241132263444,0.5419263657114473
q_pct_threshold_5,0.8652573207891286,0.2372119467690066,1.5782912551677506,0.41608813406975503
k_pct_threshold_5,1.1050061045173343,0.2856753667478042,2.3068361135676305,0.5401582439416697
q_pct_threshold_10,0.5780534828631502,0.18739228541477884,1.1430741944178726,0.2901848544699774
k_pct_threshold_10,0.6988503306656951,0.2591131721242056,1.5560922478195722,0.4500609085425709
peak_value,4.298406911145056,0.8408459629609888,4.804275736382812,0.8530034416283278
MSE,4.573429907830619,0.8000935747324532,4.447187701833075,0.802248293969463
SSIM,2.7558591413448914,0.7447956458137153,3.308767220579332,0.7453490709968895
