q_file_name,k_file_name,q_number,k_number,mated,q_model,k_model,q_size,k_size,q_foot,k_foot,partial_type,q_points_count,k_points_count,mean,std,0.1,0.25,0.5,0.75,0.9,centroid_distance_n_clusters_10,cluster_proportion_n_clusters_10,iterations_k_n_clusters_10,wcv_ratio_n_clusters_10,centroid_distance_n_clusters_20,cluster_proportion_n_clusters_20,iterations_k_n_clusters_20,wcv_ratio_n_clusters_20,centroid_distance_n_clusters_50,cluster_proportion_n_clusters_50,iterations_k_n_clusters_50,wcv_ratio_n_clusters_50,centroid_distance_n_clusters_100,cluster_proportion_n_clusters_100,iterations_k_n_clusters_100,wcv_ratio_n_clusters_100,centroid_distance_n_clusters_500,cluster_proportion_n_clusters_500,iterations_k_n_clusters_500,wcv_ratio_n_clusters_500,centroid_distance_n_points_per_cluster_10,cluster_proportion_n_points_per_cluster_10,iterations_k_n_points_per_cluster_10,wcv_ratio_n_points_per_cluster_10,centroid_distance_n_points_per_cluster_30,cluster_proportion_n_points_per_cluster_30,iterations_k_n_points_per_cluster_30,wcv_ratio_n_points_per_cluster_30,centroid_distance_n_points_per_cluster_100,cluster_proportion_n_points_per_cluster_100,iterations_k_n_points_per_cluster_100,wcv_ratio_n_points_per_cluster_100,centroid_distance_n_points_per_cluster_1000,cluster_proportion_n_points_per_cluster_1000,iterations_k_n_points_per_cluster_1000,wcv_ratio_n_points_per_cluster_1000,q_pct_threshold_1,k_pct_threshold_1,q_pct_threshold_2,k_pct_threshold_2,q_pct_threshold_3,k_pct_threshold_3,q_pct_threshold_5,k_pct_threshold_5,q_pct_threshold_10,k_pct_threshold_10,peak_value,MSE,SSIM,NCC,PSR,correlation_coefficient,jaccard_index_0,jaccard_index_-1,jaccard_index_-2
146360R_20180221_2_1_2_csafe_hanrahan.tiff,146360R_20180221_2_2_1_csafe_hanrahan.tiff,146,146,True,Nike/Winflo 4,Nike/Winflo 4,8 W,8 W,R,R,toe,25893,22256,17.14713017525072,23.353144884374505,1.0946848528968347,2.5679045802364002,8.056866896150598,23.980683942319725,43.80906181109632,124.78048019540381,0.02628281816501865,17,0.013670796134725516,105.58861425082127,0.011185282775228265,15,0.007985321950432231,175.01037618125017,0.008381451073488201,14,-0.14622744103492172,260.8826583300595,0.004885469696273221,13,-0.5611188282442738,553.6549457336491,0.0016197044513601598,13,-0.5039456349317321,637.2643234110717,0.0003356751604160235,6,-1.091547064730541,598.3219777211921,0.001134547271913353,10,-0.9448949096161369,356.94045168825943,0.0024763359524140817,14,-0.24016703376313636,91.63315135644869,0.011388618391553758,30,-0.014298626993977498,0.1263661993589001,0.14373652048885693,0.21337813308616227,0.24546189791516895,0.2988838682269339,0.3464234363767074,0.4112694550650755,0.47263659237958305,0.5429266597149809,0.5987598849748382,68601375.0,856.8548387096774,0.8697339911863526,0.03737322322746691,6.401999151761039,0.03737322322746592,0.02105352519207097,0.2440944881889764,0.7419354838709677
146976L_20180221_2_2_1_csafe_hanrahan.tiff,146976L_20180221_2_2_2_csafe_hanrahan.tiff,146,146,True,Nike/Winflo 4,Nike/Winflo 4,8 W,8 W,L,L,toe,18408,19771,2.1430734166993783,2.8272349214565295,0.5071410673134132,0.8897955202584074,1.5326479584994959,2.5114587048417545,3.9886613557655437,26.691372213045376,0.015201342155724322,10,-0.01129244208828033,31.338634437902975,0.009702664700809924,12,-0.03480340695277695,20.463876742866525,0.005942008900867552,17,-0.07985508615430943,12.843672245748335,0.003245971752018471,11,-0.05799378518513626,154.79922182002545,0.0010571385885612457,9,-0.3192894836505228,381.25256631823254,0.0004145877159399626,5,-1.263860648054023,165.6199430026998,0.00095195837938402,10,-0.3474135478397679,71.16565379386945,0.002108270756457867,14,-0.09460122696469454,68.22021800839642,0.009618334377160758,18,0.019988834456586172,0.41639504563233376,0.38925699256486773,0.6669926119078662,0.6241970562945729,0.8302911777488049,0.7832178443174346,0.9404606692742286,0.9006625866167619,0.987070838765754,0.9738000101158262,156645224.9999999,712.1421043574103,0.9069006201299541,0.12081425330533946,20.168781513511714,0.12081425330534333,0.06282547550753292,0.6879097823236296,0.9764705882352941
146976L_20180221_2_2_2_csafe_hanrahan.tiff,146976L_20180221_2_1_2_csafe_hanrahan.tiff,146,146,True,Nike/Winflo 4,Nike/Winflo 4,8 W,8 W,L,L,toe,19664,24734,6.227186732991274,9.099165622947385,1.0816857956816661,2.2052332337286265,4.35998430491596,7.772612508021965,10.82328255679391,66.90537055489038,0.019310540084047482,15,0.025705935381887687,51.88339815737857,0.015266301768526067,16,-0.07346471782032048,38.43587133099535,0.00750784638593318,12,-0.1748590154006493,195.45450237526288,0.004642235162975431,16,-0.2893915679655067,229.5813914696857,0.0014203694299453158,11,-0.9380583221504144,422.5722286982555,0.00044690122614340433,7,-4.028305254901896,248.80915872039407,0.0011377913312286777,19,-1.2862174946039613,164.36119016632017,0.002735599018607948,15,-0.395501221943224,53.42717939414997,0.015633110062011166,16,-0.05201546724479206,0.1334926769731489,0.10835287458559069,0.24318551668022784,0.20631519366054824,0.37118592351505286,0.3191962480795666,0.567280309194467,0.5035982857604916,0.8763222131814483,0.7717716503598285,103454774.99999996,831.8070196751995,0.8843306777712955,0.06581501751344769,10.547365838022555,0.06581501751344415,0.016361511492014025,0.3745391034348923,0.8620689655172413
148763L_20180221_2_1_1_csafe_tpashek.tiff,148763L_20180221_2_2_1_csafe_tpashek.tiff,148,148,True,Nike/Winflo 4,Nike/Winflo 4,8 W,8 W,L,L,toe,26214,19484,15.612144241036859,20.047343924695326,1.073370726542177,2.4461348433497236,8.261573768004354,20.481465066145557,40.02743211887637,63.055336751242926,0.03032711654702139,11,0.09346323445584916,43.402738647306734,0.019666272235633612,10,0.10338872819173608,231.04437332757286,0.009643640521342147,14,0.027857539988548046,288.148111886159,0.005306536948779703,10,0.05842808801555245,419.5260181272066,0.001510634070262624,10,-0.012619159769462625,627.3345082584419,0.00029793972017954495,5,0.017647471642608988,514.191472166614,0.0009337726051779452,11,-0.08251379558405599,306.35265564002776,0.0023378873518149516,11,0.08282754487966454,75.86035143865458,0.011769216068412702,16,0.04248260907305007,0.125810635538262,0.16526380619995895,0.2219043259327077,0.28638883186204067,0.3156710154879072,0.39971258468486964,0.4162661173418784,0.5289468281667009,0.5432211795223926,0.6991377540546089,148582125.0,837.8008242210078,0.8866210551514595,0.0947048551907204,14.280780923989067,0.09470485519071299,0.02209796466114963,0.27596384430916804,0.8497109826589595
148647R_20180221_2_1_2_csafe_tpashek.tiff,148647R_20180221_2_2_2_csafe_tpashek.tiff,148,148,True,Nike/Winflo 4,Nike/Winflo 4,8 W,8 W,R,R,toe,25152,18729,12.450601356501075,14.903881026795899,1.0701243023397993,2.4025885187868674,6.918867545676278,18.15667206758407,27.5736388105202,54.370943222757425,0.016085715642058702,8,0.05413218610351331,51.683173514386404,0.014509978867205042,13,-0.0074729335410715384,151.09458839821556,0.008992530618459787,11,-0.011044071031208098,250.08435661918108,0.0051406574125150055,15,-0.029101844184735413,424.71994915181887,0.0015035964102475589,12,-0.07306520133919865,610.8088079803126,0.00031424027367632203,5,0.023249893398225297,482.1983672297911,0.000997883383399804,14,-0.13291653101569093,356.28276140213273,0.002320927637035598,10,-0.04443231891541789,42.433569675260095,0.013660232582763148,13,0.022930459817012055,0.1318781806615776,0.1747023332799402,0.22519083969465647,0.2871482727321267,0.31647582697201015,0.3925463185434353,0.4354723282442748,0.5472796198408885,0.5857983460559797,0.7014789898019115,127904175.0,734.8216007509759,0.9036710990368518,0.08511347923936068,14.777239056662305,0.08511347923935852,0.02358105110784245,0.3117241379310345,0.8662790697674418
148763L_20180221_2_2_1_csafe_tpashek.tiff,148763L_20180221_2_2_2_csafe_tpashek.tiff,148,148,True,Nike/Winflo 4,Nike/Winflo 4,8 W,8 W,L,L,toe,18873,19672,2.941912322067904,6.1607511760185405,0.521238188961802,0.9500920747394632,1.7069341803627514,3.0254643136679307,4.97695511277594,67.9536644657107,0.012191135037284088,16,0.023110622656349483,26.20168126949184,0.009555682047490405,11,0.0007130547085979819,24.221757685153058,0.00522959926509139,10,-0.08742101048321345,199.01306472224664,0.0033717635471975007,11,-0.015713549902486672,177.7094012990444,0.001129616200802349,11,-0.3705212609209164,356.2913974880708,0.0004116149357765403,6,-1.3539052188384786,180.80849783855257,0.000987336114029407,8,-0.474081360652334,155.1098144798106,0.0021206580536396384,11,-0.1502117176332587,53.8335168903901,0.01152865051074726,19,0.029591483750340066,0.3752980448259418,0.3562932086213908,0.5944470937317862,0.5661346075640504,0.7651141842844275,0.7301240341602278,0.9071159857998199,0.8753558357055714,0.9652943358236634,0.9337128914192762,153458999.99999994,677.3867241902886,0.9125621799483079,0.1172453777427887,20.640170016826595,0.11724537774278258,0.06091216867138256,0.6564383561643835,0.9056603773584906
148763L_20180221_2_2_2_csafe_tpashek.tiff,148763L_20180221_2_1_2_csafe_tpashek.tiff,148,148,True,Nike/Winflo 4,Nike/Winflo 4,8 W,8 W,L,L,toe,20048,26840,2.6019304648469133,4.342119867928723,0.5636652552500709,1.0236526963043446,1.8387325499933709,2.95858832055681,4.53529543402662,86.91028469250863,0.027359622339256782,14,-0.14740046360496517,64.20542736238232,0.018563196157219953,17,-0.14405720358920615,38.76760882908359,0.008223185110653503,13,-0.3042937078074614,48.31860691971362,0.004821407014220518,10,-0.4579646866785566,111.92374653800485,0.001447288253412005,17,-0.9235007661905541,370.4964946257331,0.00043130058584421214,9,-3.9566769892453477,148.34613659179539,0.0011449722850610815,12,-1.2221651972570076,34.88987408719615,0.002939418349612498,17,-0.5106334709227793,64.20542736238232,0.018563196157219953,17,-0.14405720358920615,0.3425778132482043,0.25592399403874816,0.5852952913008779,0.446274217585693,0.7756384676775738,0.6062965722801789,0.9265263367916999,0.7658345752608048,0.980696328810854,0.8546944858420268,170560574.99999997,828.7564408725602,0.8934100179798288,0.10676964795126144,15.92958825608713,0.10676964795127206,0.04634032009643072,0.6142167011732229,0.8795180722891566
148647R_20180221_2_2_2_csafe_tpashek.tiff,148647R_20180221_2_2_1_csafe_tpashek.tiff,148,148,True,Nike/Winflo 4,Nike/Winflo 4,8 W,8 W,R,R,toe,18400,16377,5.838862600144719,18.348536982601008,0.6705303983458865,1.343015074085705,2.1702635561204024,3.677599746760603,5.581604415367088,82.40945470010045,0.013409418025649536,13,0.10830032847430546,31.663990000528287,0.008377249890496232,6,0.050063540598081484,262.0781321316759,0.005883968722093582,14,0.0662377713333659,252.3845334097841,0.0032743479561816295,9,0.06586330603831476,247.49471931212685,0.0010611109786262808,10,-0.032495042630770986,407.1198647629021,0.00040636221403667023,5,-0.3647698204458111,242.31151439137116,0.0009563977154252514,7,-0.13933440156717186,168.51908650541446,0.0021983371958864146,10,0.041208458784847204,47.9981056645377,0.008827393363498427,17,0.04141978693056235,0.2545108695652174,0.27966049948097943,0.4830978260869565,0.5323929901691397,0.6698913043478261,0.739024241314038,0.8800543478260869,0.9429687977040973,0.945054347826087,0.9957867741344568,205218899.9999999,538.7497216655534,0.9320559590846116,0.17765360795089524,35.98233252626295,0.17765360795088267,0.044103518674192384,0.6680061823802164,0.8993288590604027
148647R_20180221_2_2_1_csafe_tpashek.tiff,148647R_20180221_2_1_1_csafe_tpashek.tiff,148,148,True,Nike/Winflo 4,Nike/Winflo 4,8 W,8 W,R,R,toe,16399,25492,3.344705836899163,6.795254668389347,0.6097121633791198,1.112347339722175,2.047842755236587,3.572013864379786,6.02552522721159,62.50787705764015,0.023538891802826492,5,-0.1298083315682261,66.47088181339363,0.020412834080892225,23,-0.16821640936523582,51.29503083519538,0.009634134109530063,13,-0.5754133615634929,149.74112470744961,0.006124340734000588,21,-0.7354002587439331,172.81992383071886,0.0014808982699251697,18,-1.818376341935897,307.82479447894076,0.0006149758497588225,12,-10.876612033971515,186.80231985973532,0.0013741426059223484,23,-1.9663781636476017,118.92332786718559,0.0038749098067260897,13,-0.7396636345750329,75.80990528177526,0.017351714803358426,19,-0.09174829468287968,0.3163607537044942,0.2034363721951985,0.5245441795231417,0.3516397301114075,0.6988230989694494,0.483288874941158,0.8624916153423989,0.6344735603326533,0.9762180620769559,0.736074062450965,126278549.99999996,736.0004470272687,0.9030413190829542,0.08950005464059003,15.604340640990793,0.08950005464059141,0.036930621950313325,0.4780961401847028,0.8048780487804879
150768R_20180221_2_2_2_csafe_dtmartin.tiff,150768R_20180221_2_1_2_csafe_dtmartin.tiff,150,150,True,Adidas/Seeley,Adidas/Seeley,10 M,10 M,R,R,toe,42396,50684,2.494587386620106,3.114232196371108,0.5293151611477795,0.9242334314404975,1.641119110290274,2.8837167672909034,4.8247893737834415,158.47111426499777,0.019754000607252922,31,0.015187844641577195,53.46023465894617,0.007748345989428752,21,-0.06661561432675217,38.404720301740994,0.00438976695993755,22,-0.07960566385578832,27.88370186043029,0.002684493082623283,17,-0.12750853032188963,18.622370367847214,0.0008228557461138391,18,-0.3013009143473898,353.95011075016737,0.00018430820558704522,8,-2.5418121285312396,133.8396771338649,0.0004143843517917985,11,-0.5593950477380506,20.078628154597286,0.0009645552455442303,20,-0.26165530332322123,43.563175781379165,0.005462814390953444,44,-0.07575623619948345,0.3861685064628739,0.3305579670112856,0.6160250967072365,0.5418080656617473,0.7748844230587791,0.6962157682897956,0.9098263987168601,0.8402849025333439,0.9730870836871403,0.9165614395075369,316931849.9999999,1767.880089740352,0.73434432715479,0.09141522256901664,6.952632347820389,0.09141522256902013,0.05526077097505669,0.6211855812667096,0.9313725490196079
