col,kld1,kld2,kst,overlap
mean,2.0773535290602467,1.395563057425919,0.3837753510140406,0.6717812270119952
std,1.254745299544818,1.0452472977432525,0.14508580343213728,0.8888973010932897
0.1,2.490419966661041,1.8250959051151625,0.5881435257410297,0.43149599134532435
0.25,2.387183690038186,1.6880361390296965,0.6115444617784711,0.4101485637406097
0.5,2.223235547028561,1.5907694086361472,0.6115444617784711,0.40721906896374716
0.75,2.476854532860559,1.840989883548295,0.5819032761310453,0.4505461720900266
0.9,2.465728672976216,1.7195113772098212,0.4758190327613105,0.5614213534930717
centroid_distance_n_clusters_10,0.8592566837984758,0.8971490312588705,0.0686427457098284,0.9376248654632366
cluster_proportion_n_clusters_10,0.8257196502245546,0.8274305252498269,0.08268330733229329,0.9438817674729534
iterations_k_n_clusters_10,0.13808565053217434,0.10875725595093695,0.0374414976599064,0.9489385388576083
wcv_ratio_n_clusters_10,1.1578217313634627,1.0662646625985164,0.0421216848673947,0.9674441875801953
centroid_distance_n_clusters_20,0.732635591406418,0.7693101160110268,0.057722308892355696,0.9524058311757175
cluster_proportion_n_clusters_20,0.5720104518226595,0.6618403756161002,0.0858034321372855,0.940739985720151
iterations_k_n_clusters_20,0.09281545501874322,0.1478653448127679,0.0405616224648986,0.9515894742332445
wcv_ratio_n_clusters_20,1.2674431122911685,1.3901166853222142,0.0374414976599064,0.953259661521857
centroid_distance_n_clusters_50,0.588559133263403,0.6591951462355397,0.0858034321372855,0.9089193181335427
cluster_proportion_n_clusters_50,0.6703540218457245,0.6931866764297206,0.11388455538221529,0.9390107579918034
iterations_k_n_clusters_50,0.10216893284645534,0.12465741036714574,0.0249609984399376,0.9688238393428007
wcv_ratio_n_clusters_50,0.9649695586220114,0.8726670805736162,0.059282371294851796,0.9468678297793096
centroid_distance_n_clusters_100,0.9525984041538237,1.1810515281564316,0.059282371294851796,0.9627591522620192
cluster_proportion_n_clusters_100,0.7818570882528139,0.6362184777646184,0.1357254290171607,0.9471726699362506
iterations_k_n_clusters_100,0.10921621173002294,0.09982410243937971,0.056162246489859596,0.9394989847530892
wcv_ratio_n_clusters_100,0.975046742744314,0.8098250298086047,0.0670826833073323,0.9416124275384795
centroid_distance_n_clusters_500,1.2066734727497723,1.2201203234233688,0.0858034321372855,0.9374754003083794
cluster_proportion_n_clusters_500,0.7546908215415529,0.596904645226635,0.1622464898595944,0.9750695936230818
iterations_k_n_clusters_500,0.10493328916528841,0.1373288393328843,0.056162246489859596,0.8932592547442613
wcv_ratio_n_clusters_500,0.7523751347293709,0.45631550230673107,0.0858034321372855,0.9144247841884718
centroid_distance_n_points_per_cluster_10,0.8761235322650087,0.7177678240241144,0.25585023400936036,0.770434455793445
cluster_proportion_n_points_per_cluster_10,0.8720935244176697,0.8354797835531407,0.1840873634945398,0.8688579935254654
iterations_k_n_points_per_cluster_10,0.07940012922181837,0.06084982342374763,0.1294851794071763,0.6935346109082692
wcv_ratio_n_points_per_cluster_10,0.34714634438972736,0.17656342233817487,0.14508580343213728,0.8589212605945303
centroid_distance_n_points_per_cluster_30,1.5699965429351939,1.4498064252303342,0.24024960998439937,0.7891483648643554
cluster_proportion_n_points_per_cluster_30,0.9690686284420279,1.18150434887395,0.187207488299532,0.9912054098582879
iterations_k_n_points_per_cluster_30,0.22037967687016646,0.1124778650389851,0.1341653666146646,0.8703628175149675
wcv_ratio_n_points_per_cluster_30,0.2069946810770801,0.10457869339432786,0.1310452418096724,0.8821650145201421
centroid_distance_n_points_per_cluster_100,1.1983367865104728,1.1879276917195074,0.0374414976599064,0.973239910267825
cluster_proportion_n_points_per_cluster_100,0.9736726709698935,0.902744760896361,0.1482059282371295,0.9775665301489528
iterations_k_n_points_per_cluster_100,0.09555756945114682,0.07626394706479511,0.0483619344773791,0.9316157049234527
wcv_ratio_n_points_per_cluster_100,0.6809205119845738,0.4905420662697378,0.0717628705148206,0.9361528523151563
centroid_distance_n_points_per_cluster_1000,0.7116439435047587,0.706077272330909,0.11232449297971919,0.8813685573846457
cluster_proportion_n_points_per_cluster_1000,0.8791580600893772,0.8744568968020608,0.1294851794071763,0.920128448011245
iterations_k_n_points_per_cluster_1000,0.07008227185023425,0.08308318629704337,0.046801872074883,0.9470246314715275
wcv_ratio_n_points_per_cluster_1000,1.1097158827037423,0.9772894037765784,0.0436817472698908,0.9624614621554648
q_pct_threshold_1,2.820707821090988,1.8136665406416501,0.6115444617784711,0.40861164867213234
k_pct_threshold_1,2.940290917661598,2.009270969659613,0.5912636505460218,0.42679621481453023
q_pct_threshold_2,3.0449616794844196,2.214319966701274,0.6131045241809673,0.40385711533228963
k_pct_threshold_2,2.9767647537594386,1.9099747804422718,0.5990639625585024,0.4279443335991564
q_pct_threshold_3,3.175499904463361,2.158831929921693,0.6162246489859594,0.40183217846277053
k_pct_threshold_3,2.9617674519589046,1.9889407247447586,0.5959438377535101,0.43722430249060296
q_pct_threshold_5,2.4816160981181525,1.9860566163033864,0.5897035881435257,0.4378141482871007
k_pct_threshold_5,3.0222839961991,2.0039487147843453,0.5522620904836194,0.47344955764106794
q_pct_threshold_10,1.6999302340659201,1.162794121880638,0.4508580343213729,0.5833879234988837
k_pct_threshold_10,2.039505459255747,1.3333109500673035,0.4258970358814353,0.6062795798846791
peak_value,2.182768457064782,2.0793374664188913,0.5195007800312013,0.49829101156572825
MSE,1.05425174463734,0.7468776356146126,0.093603744149766,0.8589447329354749
SSIM,0.4931148883326015,0.4894838532650025,0.19032761310452417,0.7362843999022898
