col,kld1,kld2,kst,overlap
mean,3.307248177427433,2.887708527242079,0.5130718954248367,0.5233681615740869
std,2.430791049341191,2.293260554770122,0.2450980392156863,0.7938331608027986
0.1,5.480492004643076,4.4472693383335,0.7941176470588236,0.22946725898220438
0.25,5.791343130987435,4.826508464861214,0.8071895424836601,0.2185451133975293
0.5,5.668229742714959,4.723071515976824,0.8071895424836601,0.20990036136194803
0.75,5.3603708270123045,4.549603005247204,0.7679738562091504,0.25931430119380977
0.9,3.881387626721033,3.591204814553454,0.5947712418300654,0.4520640033963075
centroid_distance_n_clusters_10,2.320168211527031,2.1049273950926737,0.10457516339869281,0.9176334836634253
cluster_proportion_n_clusters_10,2.414532861148223,2.5343836572995593,0.16339869281045752,0.8711634166626954
iterations_k_n_clusters_10,0.2931647969296963,0.3915007326219897,0.06209150326797386,0.9282007157311153
wcv_ratio_n_clusters_10,2.480751778038458,2.4928032517009875,0.08496732026143791,0.9138575301658111
centroid_distance_n_clusters_20,2.0064733412766325,2.0611592436242714,0.16993464052287582,0.8578454298587755
cluster_proportion_n_clusters_20,2.2638344308386755,2.1634387049011674,0.1895424836601307,0.8385316334929639
iterations_k_n_clusters_20,0.27713309194572283,0.23339740232268358,0.05228758169934641,0.9218173229802594
wcv_ratio_n_clusters_20,2.143662863898612,2.0970911274760025,0.06535947712418301,0.9196269649466331
centroid_distance_n_clusters_50,1.2423561040200921,1.4582496230866226,0.22875816993464054,0.7386324580518203
cluster_proportion_n_clusters_50,2.3879646674245634,2.2423012263144164,0.1895424836601307,0.8871554327692318
iterations_k_n_clusters_50,0.09393812654705953,0.200072366099245,0.08496732026143791,0.9202248019641596
wcv_ratio_n_clusters_50,1.8805728244555362,1.4542307293974546,0.09803921568627451,0.9140910162110735
centroid_distance_n_clusters_100,2.087631204637519,2.3592471274559714,0.1568627450980392,0.9013274549877821
cluster_proportion_n_clusters_100,1.9451482752275782,2.0712125590009682,0.26143790849673204,0.9002462698851549
iterations_k_n_clusters_100,0.13442022198711662,0.25754085183567016,0.11111111111111112,0.8960335339161536
wcv_ratio_n_clusters_100,1.8944628266109398,1.6952116236066213,0.08169934640522876,0.9262235882196129
centroid_distance_n_clusters_500,2.3248650225439538,2.4311740083919737,0.17973856209150327,0.8430062786383116
cluster_proportion_n_clusters_500,1.9298642440007123,1.8943612491701622,0.4019607843137255,0.9750400225162345
iterations_k_n_clusters_500,0.21712732735601148,0.2354676630893587,0.22222222222222224,0.7815348485288081
wcv_ratio_n_clusters_500,1.0722803284111797,1.016320007592502,0.16013071895424838,0.8357786085554127
centroid_distance_n_clusters_1000,2.404489626523398,2.4196372177904264,0.3627450980392157,0.684304873109688
cluster_proportion_n_clusters_1000,2.6936382976308098,1.9140126107277051,0.4803921568627451,0.9847260182819919
iterations_k_n_clusters_1000,0.40499001354291064,0.1425434193306559,0.17973856209150327,0.7069804931020055
wcv_ratio_n_clusters_1000,0.4162270849228518,0.35946884606973567,0.1895424836601307,0.8301410066906985
centroid_distance_n_points_per_cluster_10,2.8076924444583344,2.510646476257454,0.4934640522875817,0.5491150120559324
cluster_proportion_n_points_per_cluster_10,1.4750554295976872,2.1470791902385873,0.17647058823529413,0.9352191888386875
iterations_k_n_points_per_cluster_10,0.14542976414091194,0.2672339388674858,0.21568627450980393,0.7863431918499232
wcv_ratio_n_points_per_cluster_10,0.13243589065727104,0.03783882590207744,0.19934640522875818,0.8265034903228492
centroid_distance_n_points_per_cluster_30,2.2423380245179856,2.626134235483258,0.3366013071895425,0.6874767287846808
cluster_proportion_n_points_per_cluster_30,1.9934109352890668,1.7030500914302333,0.26143790849673204,0.949936913087979
iterations_k_n_points_per_cluster_30,0.17221734558646948,0.22891738873156003,0.2058823529411765,0.8010299923806319
wcv_ratio_n_points_per_cluster_30,0.3450798068478469,0.24595236836350334,0.19607843137254902,0.8231588845368873
centroid_distance_n_points_per_cluster_100,2.0637651433748196,2.234888840218401,0.1568627450980392,0.8637612281734178
cluster_proportion_n_points_per_cluster_100,1.9249995869841698,2.0072585505407528,0.26143790849673204,0.9627553947139041
iterations_k_n_points_per_cluster_100,0.127744374611138,0.12368008245709618,0.10784313725490197,0.8936154966906449
wcv_ratio_n_points_per_cluster_100,1.7049979104045758,1.3280913622674233,0.1568627450980392,0.8392775770474261
centroid_distance_n_points_per_cluster_1000,1.0741019737343829,0.9180102807245967,0.21895424836601307,0.7976540062843006
cluster_proportion_n_points_per_cluster_1000,2.115594380404864,2.303281111577782,0.16666666666666669,0.9000565982417287
iterations_k_n_points_per_cluster_1000,0.1567633525013427,0.1799452880472041,0.09803921568627451,0.9117712616753516
wcv_ratio_n_points_per_cluster_1000,2.348785082078355,1.91371096289925,0.08823529411764706,0.9118807261055459
q_pct_threshold_1,5.446672531595836,5.207876446730371,0.8006535947712419,0.20930959082366601
k_pct_threshold_1,5.0794337658280595,4.957801235673893,0.7679738562091504,0.2510206820683871
q_pct_threshold_2,5.349335819636071,4.817449177178197,0.8137254901960784,0.20337161891608208
k_pct_threshold_2,5.295846757909657,4.694389681742112,0.7810457516339869,0.23661594267531752
q_pct_threshold_3,5.454931196903319,4.5554582567277455,0.8104575163398693,0.2030297593116225
k_pct_threshold_3,5.292537870711871,4.759425729609726,0.8006535947712419,0.2222403350107876
q_pct_threshold_5,5.370957748009352,4.348019096274557,0.7875816993464052,0.22754471551401598
k_pct_threshold_5,5.781204785743966,4.8540529250562905,0.8169934640522876,0.2144454908069698
q_pct_threshold_10,3.7830303929834477,3.2711635585647656,0.6862745098039216,0.3451709415682133
