q_file_name,k_file_name,q_number,k_number,mated,q_model,k_model,q_size,k_size,q_foot,k_foot,partial_type,q_points_count,k_points_count,mean,std,0.1,0.25,0.5,0.75,0.9,centroid_distance_n_clusters_20,cluster_proportion_n_clusters_20,iterations_k_n_clusters_20,wcv_ratio_n_clusters_20,centroid_distance_n_clusters_100,cluster_proportion_n_clusters_100,iterations_k_n_clusters_100,wcv_ratio_n_clusters_100,centroid_distance_n_clusters_500,cluster_proportion_n_clusters_500,iterations_k_n_clusters_500,wcv_ratio_n_clusters_500,q_pct_threshold_1,k_pct_threshold_1,q_pct_threshold_2,k_pct_threshold_2,q_pct_threshold_3,k_pct_threshold_3,peak_value,MSE,SSIM,NCC,PSR,correlation_coefficient,jaccard_index_0,jaccard_index_-1,jaccard_index_-2
146360R_20180221_2_1_2_csafe_hanrahan.tiff,146360R_20180221_2_2_1_csafe_hanrahan.tiff,146,146,True,Nike/Winflo 4,Nike/Winflo 4,8 W,8 W,R,R,inside,18248,18317,4.101011046554047,13.236263569101512,0.5868317576000869,1.0448364616410621,1.9434797178484409,3.524423470674356,5.890344249023914,43.89087724236705,0.008422553751085974,8,0.03319617260376736,259.88054865397316,0.0029002401969478613,7,-0.12186323529730574,193.21498066199925,0.0011134048000673,9,-0.3776499579342355,0.3393796580447172,0.34372440901894413,0.5451556334940816,0.5534203199213845,0.7018851380973258,0.7089588906480319,144810674.9999999,539.4382797955732,0.9297461549085951,0.11764308620463637,25.789506341590943,0.11764308620464366,0.05180646645955586,0.5885219274499188,0.9030303030303031
146976L_20180221_2_2_1_csafe_hanrahan.tiff,146976L_20180221_2_2_2_csafe_hanrahan.tiff,146,146,True,Nike/Winflo 4,Nike/Winflo 4,8 W,8 W,L,L,inside,17818,17928,2.059539055458319,3.404195450183342,0.48577126290373074,0.852992643411608,1.4453987930109573,2.402676878689025,3.530607084312895,25.590013924001678,0.006217174563319685,8,-0.02196766562197894,11.358356756862769,0.0024866040670918524,6,-0.07056677266930676,82.23138380098514,0.0010260678407297318,6,-0.2792554834567608,0.4497137725895162,0.4429941990182954,0.6991806038837131,0.6909861668897813,0.8605904141878998,0.8532463186077643,162432449.99999988,373.0050407709691,0.9547805104343629,0.13690630011953464,41.92402120877181,0.13690630011953134,0.07204775188218003,0.7067278287461773,0.9933774834437086
146976L_20180221_2_2_2_csafe_hanrahan.tiff,146976L_20180221_2_1_2_csafe_hanrahan.tiff,146,146,True,Nike/Winflo 4,Nike/Winflo 4,8 W,8 W,L,L,inside,17093,16216,6.106340607150934,14.964931864460633,0.7551388681993071,1.473413497064284,2.869661613852415,5.071106811531164,9.01044978884673,40.46944301093496,0.008695517690702537,10,0.021079392386954558,342.411107573659,0.0035134106601639394,6,0.10774143182406205,386.90580146693475,0.0011747695328185401,7,-0.03246654249910847,0.21570233428889019,0.23026640355204736,0.37962908793073186,0.40102368031573754,0.5416252267009887,0.5657375431672422,117240074.99999996,342.8740747045878,0.9552276434982876,0.10575381127358477,36.67288418018958,0.1057538112735929,0.03428020885131775,0.5135933806146572,0.9090909090909091
148763L_20180221_2_1_1_csafe_tpashek.tiff,148763L_20180221_2_2_1_csafe_tpashek.tiff,148,148,True,Nike/Winflo 4,Nike/Winflo 4,8 W,8 W,L,L,inside,15887,14606,6.409925037725636,9.32791305720102,0.9423225092870664,1.95105396529538,4.271844124934502,7.221466046963814,12.232896956983753,36.610925339780565,0.009809669182865055,6,0.0012196502761277243,304.4241688497104,0.0037181063695816636,6,-0.0004909547880710428,473.7313830156318,0.0012629108557238773,7,-0.15883360684893996,0.15440297098256436,0.16506914966452144,0.2700321017183861,0.29159249623442424,0.38314345062000377,0.4161988224017527,90774899.99999999,323.03612788680107,0.9519110143843434,0.08915479417201289,33.545706173980804,0.08915479417200561,0.025491844627543298,0.4382446963092124,0.9337748344370861
148647R_20180221_2_1_2_csafe_tpashek.tiff,148647R_20180221_2_2_2_csafe_tpashek.tiff,148,148,True,Nike/Winflo 4,Nike/Winflo 4,8 W,8 W,R,R,inside,16190,13680,12.119898948449519,18.272192182354132,1.216961875941577,2.65257424150143,5.8000206944643615,12.375941574920923,29.01305062805141,45.513350829828696,0.012464255188837448,7,-0.0030900754339662196,655.7851659411695,0.0040465048779911965,8,-0.03165690123406581,946.7569081472036,0.00143543030956289,7,-0.2474809174021553,0.11204447189623225,0.13252923976608186,0.20296479308214949,0.23640350877192984,0.3003705991352687,0.345906432748538,48378599.99999999,461.8484602998515,0.9276904451758364,0.04647696580822693,13.433111549272668,0.046476965808228146,0.016723433242506813,0.3036978756884343,0.7818181818181819
148763L_20180221_2_2_1_csafe_tpashek.tiff,148763L_20180221_2_2_2_csafe_tpashek.tiff,148,148,True,Nike/Winflo 4,Nike/Winflo 4,8 W,8 W,L,L,inside,14053,13581,3.8309364586375607,6.969966751315181,0.6269202727903364,1.144382553297205,2.2856879582056067,4.093658717117495,7.252816329524546,17.690920606797974,0.01133100931474999,4,0.07403619048223756,126.38489762912283,0.0038482795270211733,5,0.017530699099370616,382.3913605932916,0.0013089436409769223,8,-0.21861530366112597,0.29495481391873624,0.3069729769530962,0.48039564505799476,0.5011413003460717,0.6442752437202021,0.6702746484058612,99618300.0,283.61936278282286,0.9620739611078694,0.10871235355668818,45.21909990026187,0.10871235355669599,0.04634783596501193,0.5691340782122905,0.8940397350993378
148763L_20180221_2_2_2_csafe_tpashek.tiff,148763L_20180221_2_1_2_csafe_tpashek.tiff,148,148,True,Nike/Winflo 4,Nike/Winflo 4,8 W,8 W,L,L,inside,14017,14846,3.534514847520717,6.308428822825403,0.6100340096166048,1.0984383724578721,2.1127874922029135,3.8497822419986294,6.677774072777969,37.545990605701,0.017961355072008325,5,-0.3150628126531465,347.86802971593096,0.0057786304391647956,15,-0.27689307401240715,536.9217865281412,0.001558982689742647,9,-0.7324113085829635,0.3034172790183349,0.2837801427994072,0.5070271812798745,0.4680722080021555,0.6716130413069844,0.6160581974942746,84532499.99999996,292.408180660754,0.9600003965324471,0.08788322117822342,36.49138310488206,0.08788322117822325,0.046757109692396985,0.5554465161923454,0.8774193548387097
148647R_20180221_2_2_2_csafe_tpashek.tiff,148647R_20180221_2_2_1_csafe_tpashek.tiff,148,148,True,Nike/Winflo 4,Nike/Winflo 4,8 W,8 W,R,R,inside,12716,12551,7.040442869983816,18.590588967717174,1.049243822118648,2.04268685092819,3.84942583771422,5.988208518238963,7.915853105794083,30.0252959473805,0.006959129956413732,5,0.005725312960720244,84.3404928631925,0.0033548377641237637,5,-0.06456938939364383,315.32603581210003,0.0013632181605701496,8,-0.32375777807991707,0.13872286882667506,0.13791729742649989,0.2594369298521548,0.2536052904151064,0.39650833595470275,0.3979762568719624,89669474.99999999,376.3529448522945,0.9506386846645164,0.10626199614770936,33.60526162419721,0.10626199614771006,0.0182572948573271,0.46972288744440643,0.8986486486486487
148647R_20180221_2_2_1_csafe_tpashek.tiff,148647R_20180221_2_1_1_csafe_tpashek.tiff,148,148,True,Nike/Winflo 4,Nike/Winflo 4,8 W,8 W,R,R,inside,12437,13601,4.044652635116807,8.013741840007715,0.6820703669733705,1.314392154864931,2.5286965621151065,4.355413935880364,6.468598163423115,36.844901056736084,0.010807097437981687,9,-0.07021623331315842,164.83082934003212,0.0033323066958805946,10,-0.29567460208981355,232.43585290218115,0.0012518869241570276,7,-0.6128333323861248,0.25014070917423814,0.22807146533343137,0.43266060947173757,0.39452981398426584,0.6044866125271368,0.5516506139254467,78355125.0,411.8166293888585,0.9417207252343963,0.08952001884945411,26.587671573295793,0.08952001884945027,0.037969130139991224,0.5176991150442478,0.8509316770186336
150768R_20180221_2_2_2_csafe_dtmartin.tiff,150768R_20180221_2_1_2_csafe_dtmartin.tiff,150,150,True,Adidas/Seeley,Adidas/Seeley,10 M,10 M,R,R,inside,34325,38523,2.5043703325796134,3.073838636127369,0.572941261399732,1.0032763606845552,1.8148996766438585,3.1550697488233093,4.8899676408113955,81.96273566464404,0.008260245024005082,25,-0.006882941211000833,27.90895589623704,0.0026917597428218875,14,-0.08354749142582614,108.06980139568518,0.0009264412696070047,16,-0.3035871774705244,0.3450546249089585,0.30849103133193156,0.5666715222141296,0.514264205799133,0.7384996358339403,0.6798795524751448,226937250.0,1248.9778388229781,0.80517252474264,0.08629920998272696,9.051843056209714,0.08629920998272904,0.04888831288520246,0.6282927922878601,0.9583333333333334
